logical_id,method,replicate,stream,step,status,finish_reason,prompt_tokens,completion_tokens,cached_input_tokens,reasoning_tokens,visible_token_difference,issues,latency_seconds,estimate,currency,price_reason
r3/rc/7/5/myopic/primary,myopic,primary,7,5,ok,stop,181,96,0,94,2,[],1.9585357909090817,,UNKNOWN,prices_unknown
r3/rc/7/5/myopic/repeat,myopic,repeat,7,5,ok,stop,181,30,0,28,2,[],0.9448545419145375,,UNKNOWN,prices_unknown
r3/rc/7/6/myopic/primary,myopic,primary,7,6,ok,stop,298,173,0,160,13,[],2.2672164579853415,,UNKNOWN,prices_unknown
r3/rc/7/6/recheck/primary,recheck,primary,7,6,ok,stop,298,244,128,228,16,[],1.6807837500236928,,UNKNOWN,prices_unknown
r3/rc/7/7/recheck/primary,recheck,primary,7,7,ok,stop,298,217,128,204,13,[],1.5907565830275416,,UNKNOWN,prices_unknown
r3/rc/7/7/myopic/primary,myopic,primary,7,7,ok,stop,298,189,128,176,13,[],1.6516898749396205,,UNKNOWN,prices_unknown
r3/rc/7/8/myopic/primary,myopic,primary,7,8,ok,stop,298,242,128,229,13,[],1.7035378329455853,,UNKNOWN,prices_unknown
r3/rc/7/8/recheck/primary,recheck,primary,7,8,ok,stop,298,332,128,319,13,[],1.8275568338576704,,UNKNOWN,prices_unknown
r3/rc/7/9/recheck/primary,recheck,primary,7,9,ok,stop,298,230,128,217,13,[],1.7909074579365551,,UNKNOWN,prices_unknown
r3/rc/7/9/myopic/primary,myopic,primary,7,9,ok,stop,298,207,128,194,13,[],1.6630889589432627,,UNKNOWN,prices_unknown
r3/rc/7/10/myopic/primary,myopic,primary,7,10,ok,stop,298,193,128,180,13,[],1.427298208931461,,UNKNOWN,prices_unknown
r3/rc/7/10/recheck/primary,recheck,primary,7,10,ok,stop,298,301,128,288,13,[],2.1063898340798914,,UNKNOWN,prices_unknown
r3/rc/7/11/recheck/primary,recheck,primary,7,11,ok,stop,298,285,128,272,13,[],2.2556420841719955,,UNKNOWN,prices_unknown
r3/rc/7/11/myopic/primary,myopic,primary,7,11,ok,stop,298,262,128,246,16,[],1.8697314171586186,,UNKNOWN,prices_unknown
r3/rc/8/0/myopic/primary,myopic,primary,8,0,ok,stop,211,95,0,87,8,[],1.0716267079114914,,UNKNOWN,prices_unknown
r3/rc/8/0/recheck/primary,recheck,primary,8,0,ok,stop,211,75,0,66,9,[],1.0940881248097867,,UNKNOWN,prices_unknown
r3/rc/8/1/recheck/primary,recheck,primary,8,1,ok,stop,211,121,0,113,8,[],1.2850017498712987,,UNKNOWN,prices_unknown
r3/rc/8/1/myopic/primary,myopic,primary,8,1,ok,stop,211,51,0,43,8,[],1.0476738750003278,,UNKNOWN,prices_unknown
r3/rc/8/2/myopic/primary,myopic,primary,8,2,ok,stop,211,104,0,95,9,[],1.3247171251568943,,UNKNOWN,prices_unknown
r3/rc/8/2/recheck/primary,recheck,primary,8,2,ok,stop,211,85,0,77,8,[],1.1831529589835554,,UNKNOWN,prices_unknown
r3/rc/8/3/recheck/primary,recheck,primary,8,3,ok,stop,211,77,0,69,8,[],0.9460787910502404,,UNKNOWN,prices_unknown
r3/rc/8/3/myopic/primary,myopic,primary,8,3,ok,stop,211,110,0,101,9,[],1.1620654161088169,,UNKNOWN,prices_unknown
r3/rc/8/4/myopic/primary,myopic,primary,8,4,ok,stop,211,47,0,39,8,[],0.9020569170825183,,UNKNOWN,prices_unknown
r3/rc/8/4/recheck/primary,recheck,primary,8,4,ok,stop,211,96,0,88,8,[],1.5975032080896199,,UNKNOWN,prices_unknown
r3/rc/8/5/recheck/primary,recheck,primary,8,5,ok,stop,211,114,0,106,8,[],1.1856002090498805,,UNKNOWN,prices_unknown
r3/rc/8/5/recheck/repeat,recheck,repeat,8,5,ok,stop,211,81,0,73,8,[],1.0116044590249658,,UNKNOWN,prices_unknown
r3/rc/8/5/myopic/primary,myopic,primary,8,5,ok,stop,211,105,0,97,8,[],1.0130096669308841,,UNKNOWN,prices_unknown
r3/rc/8/5/myopic/repeat,myopic,repeat,8,5,ok,stop,211,92,0,84,8,[],0.9676689589396119,,UNKNOWN,prices_unknown
r3/rc/8/6/myopic/primary,myopic,primary,8,6,ok,stop,211,90,0,82,8,[],1.1391637078486383,,UNKNOWN,prices_unknown
r3/rc/8/6/recheck/primary,recheck,primary,8,6,ok,stop,211,77,0,69,8,[],1.12134433304891,,UNKNOWN,prices_unknown
r3/rc/8/7/recheck/primary,recheck,primary,8,7,ok,stop,211,106,0,98,8,[],1.1425222079269588,,UNKNOWN,prices_unknown
r3/rc/8/7/myopic/primary,myopic,primary,8,7,ok,stop,211,110,0,101,9,[],1.0105832498520613,,UNKNOWN,prices_unknown
r3/rc/8/8/myopic/primary,myopic,primary,8,8,ok,stop,211,104,0,96,8,[],1.3176931249909103,,UNKNOWN,prices_unknown
r3/rc/8/8/recheck/primary,recheck,primary,8,8,ok,stop,211,41,0,33,8,[],0.9202772921416909,,UNKNOWN,prices_unknown
r3/rc/8/9/recheck/primary,recheck,primary,8,9,ok,stop,211,80,0,72,8,[],0.752494040876627,,UNKNOWN,prices_unknown
r3/rc/8/9/myopic/primary,myopic,primary,8,9,ok,stop,211,120,0,112,8,[],1.3857950000092387,,UNKNOWN,prices_unknown
r3/rc/8/10/myopic/primary,myopic,primary,8,10,ok,stop,211,88,0,80,8,[],1.1630228331778198,,UNKNOWN,prices_unknown
r3/rc/8/10/recheck/primary,recheck,primary,8,10,ok,stop,211,154,0,146,8,[],1.123471416067332,,UNKNOWN,prices_unknown
r3/rc/8/11/recheck/primary,recheck,primary,8,11,ok,stop,211,90,0,81,9,[],0.7292437909636647,,UNKNOWN,prices_unknown
r3/rc/8/11/myopic/primary,myopic,primary,8,11,ok,stop,211,77,0,69,8,[],0.7444565000478178,,UNKNOWN,prices_unknown
r3/rc/9/0/recheck/primary,recheck,primary,9,0,ok,stop,230,207,0,199,8,[],1.6336748751346022,,UNKNOWN,prices_unknown
r3/rc/9/0/myopic/primary,myopic,primary,9,0,ok,stop,230,236,0,229,7,[],1.8185928328894079,,UNKNOWN,prices_unknown
r3/rc/9/1/myopic/primary,myopic,primary,9,1,ok,stop,230,243,0,235,8,[],1.5797032921109349,,UNKNOWN,prices_unknown
r3/rc/9/1/recheck/primary,recheck,primary,9,1,ok,stop,230,344,0,337,7,[],2.377534457948059,,UNKNOWN,prices_unknown
r3/rc/9/2/recheck/primary,recheck,primary,9,2,ok,stop,230,188,0,181,7,[],1.4354458330199122,,UNKNOWN,prices_unknown
r3/rc/9/2/myopic/primary,myopic,primary,9,2,ok,stop,230,143,0,136,7,[],1.3620394170284271,,UNKNOWN,prices_unknown
r3/rc/9/3/myopic/primary,myopic,primary,9,3,ok,stop,230,278,0,270,8,[],1.8330367498565465,,UNKNOWN,prices_unknown
r3/rc/9/3/recheck/primary,recheck,primary,9,3,ok,stop,230,177,0,169,8,[],1.4681993329431862,,UNKNOWN,prices_unknown
r3/rc/9/4/recheck/primary,recheck,primary,9,4,ok,stop,298,256,0,243,13,[],2.0714265001006424,,UNKNOWN,prices_unknown
r3/rc/9/4/myopic/primary,myopic,primary,9,4,ok,stop,298,343,128,330,13,[],2.3260402919258922,,UNKNOWN,prices_unknown
r3/rc/9/5/myopic/primary,myopic,primary,9,5,ok,stop,298,412,0,399,13,[],3.006642083870247,,UNKNOWN,prices_unknown
r3/rc/9/5/myopic/repeat,myopic,repeat,9,5,ok,stop,298,319,128,306,13,[],2.224194790935144,,UNKNOWN,prices_unknown
r3/rc/9/5/recheck/primary,recheck,primary,9,5,ok,stop,298,324,128,311,13,[],2.174983917037025,,UNKNOWN,prices_unknown
r3/rc/9/5/recheck/repeat,recheck,repeat,9,5,ok,stop,298,434,128,418,16,[],2.468737417133525,,UNKNOWN,prices_unknown
r3/rc/9/6/recheck/primary,recheck,primary,9,6,ok,stop,298,339,128,326,13,[],2.204919666983187,,UNKNOWN,prices_unknown
r3/rc/9/6/myopic/primary,myopic,primary,9,6,ok,stop,298,314,128,301,13,[],2.479043290950358,,UNKNOWN,prices_unknown
r3/rc/9/7/myopic/primary,myopic,primary,9,7,ok,stop,298,333,0,320,13,[],2.0494833330158144,,UNKNOWN,prices_unknown
r3/rc/9/7/recheck/primary,recheck,primary,9,7,ok,stop,298,278,128,265,13,[],2.0992421668488532,,UNKNOWN,prices_unknown
r3/rc/9/8/recheck/primary,recheck,primary,9,8,ok,stop,298,334,128,321,13,[],2.1141106251161546,,UNKNOWN,prices_unknown
r3/rc/9/8/myopic/primary,myopic,primary,9,8,ok,stop,298,296,128,283,13,[],1.8564663748256862,,UNKNOWN,prices_unknown
r3/rc/9/9/myopic/primary,myopic,primary,9,9,ok,stop,181,123,0,121,2,[],1.418999666115269,,UNKNOWN,prices_unknown
r3/rc/9/9/recheck/primary,recheck,primary,9,9,ok,stop,181,35,0,33,2,[],1.1605447090696543,,UNKNOWN,prices_unknown
r3/rc/9/10/recheck/primary,recheck,primary,9,10,ok,stop,181,113,0,111,2,[],0.8145160840358585,,UNKNOWN,prices_unknown
r3/rc/9/10/myopic/primary,myopic,primary,9,10,ok,stop,181,29,0,27,2,[],0.9018657091073692,,UNKNOWN,prices_unknown
r3/rc/9/11/myopic/primary,myopic,primary,9,11,ok,stop,181,29,0,27,2,[],1.7250386660452932,,UNKNOWN,prices_unknown
r3/rc/9/11/recheck/primary,recheck,primary,9,11,ok,stop,181,115,0,113,2,[],0.8897592918947339,,UNKNOWN,prices_unknown
r3/rc/10/0/recheck/primary,recheck,primary,10,0,ok,stop,298,409,0,396,13,[],2.082026000134647,,UNKNOWN,prices_unknown
r3/rc/10/0/myopic/primary,myopic,primary,10,0,ok,stop,298,418,128,405,13,[],2.3338356248568743,,UNKNOWN,prices_unknown
r3/rc/10/1/myopic/primary,myopic,primary,10,1,ok,stop,298,504,128,491,13,[],2.801922084065154,,UNKNOWN,prices_unknown
r3/rc/10/1/recheck/primary,recheck,primary,10,1,ok,stop,298,496,128,483,13,[],2.6019112919457257,,UNKNOWN,prices_unknown
r3/rc/10/2/recheck/primary,recheck,primary,10,2,ok,stop,298,513,128,500,13,[],2.9809938750695437,,UNKNOWN,prices_unknown
r3/rc/10/2/myopic/primary,myopic,primary,10,2,ok,stop,298,550,128,537,13,[],3.126360374968499,,UNKNOWN,prices_unknown
r3/rc/10/3/myopic/primary,myopic,primary,10,3,ok,stop,298,353,0,340,13,[],1.8330326669383794,,UNKNOWN,prices_unknown
r3/rc/10/3/recheck/primary,recheck,primary,10,3,ok,stop,298,366,128,353,13,[],2.3512558341026306,,UNKNOWN,prices_unknown
r3/rc/10/4/recheck/primary,recheck,primary,10,4,ok,stop,298,254,0,241,13,[],2.1102776671759784,,UNKNOWN,prices_unknown
r3/rc/10/4/myopic/primary,myopic,primary,10,4,ok,stop,298,598,128,585,13,[],3.591360083082691,,UNKNOWN,prices_unknown
r3/rc/10/5/myopic/primary,myopic,primary,10,5,ok,stop,298,349,0,336,13,[],2.0466616249177605,,UNKNOWN,prices_unknown
r3/rc/10/5/myopic/repeat,myopic,repeat,10,5,ok,stop,298,327,128,314,13,[],2.258061333093792,,UNKNOWN,prices_unknown
r3/rc/10/5/recheck/primary,recheck,primary,10,5,ok,stop,298,264,128,251,13,[],1.9357771249487996,,UNKNOWN,prices_unknown
r3/rc/10/5/recheck/repeat,recheck,repeat,10,5,ok,stop,298,477,128,464,13,[],2.94217291707173,,UNKNOWN,prices_unknown
r3/rc/10/6/recheck/primary,recheck,primary,10,6,ok,stop,298,223,128,210,13,[],1.8750042920000851,,UNKNOWN,prices_unknown
r3/rc/10/6/myopic/primary,myopic,primary,10,6,ok,stop,298,641,128,628,13,[],3.0712705000769347,,UNKNOWN,prices_unknown
r3/rc/10/7/myopic/primary,myopic,primary,10,7,ok,stop,298,368,0,355,13,[],2.0588428750634193,,UNKNOWN,prices_unknown
r3/rc/10/7/recheck/primary,recheck,primary,10,7,ok,stop,298,764,128,751,13,[],3.897096458123997,,UNKNOWN,prices_unknown
r3/rc/10/8/recheck/primary,recheck,primary,10,8,ok,stop,298,469,128,456,13,[],3.4514684579335153,,UNKNOWN,prices_unknown
r3/rc/10/8/myopic/primary,myopic,primary,10,8,ok,stop,298,260,128,247,13,[],2.271274499827996,,UNKNOWN,prices_unknown
r3/rc/10/9/myopic/primary,myopic,primary,10,9,ok,stop,298,305,128,292,13,[],1.792320832842961,,UNKNOWN,prices_unknown
r3/rc/10/9/recheck/primary,recheck,primary,10,9,ok,stop,298,462,128,446,16,[],2.164235041011125,,UNKNOWN,prices_unknown
r3/rc/10/10/recheck/primary,recheck,primary,10,10,ok,stop,298,391,128,378,13,[],2.556000208016485,,UNKNOWN,prices_unknown
r3/rc/10/10/myopic/primary,myopic,primary,10,10,ok,stop,298,209,128,196,13,[],1.5308706250507385,,UNKNOWN,prices_unknown
r3/rc/10/11/myopic/primary,myopic,primary,10,11,ok,stop,298,302,128,289,13,[],1.5484258749056607,,UNKNOWN,prices_unknown
r3/rc/10/11/recheck/primary,recheck,primary,10,11,ok,stop,298,463,128,450,13,[],2.4599053331185132,,UNKNOWN,prices_unknown
r3/rc/11/0/myopic/primary,myopic,primary,11,0,ok,stop,181,24,0,22,2,[],0.529680416919291,,UNKNOWN,prices_unknown
r3/rc/11/0/recheck/primary,recheck,primary,11,0,ok,stop,181,82,0,80,2,[],1.1219193749129772,,UNKNOWN,prices_unknown
r3/rc/11/1/recheck/primary,recheck,primary,11,1,ok,stop,181,98,0,96,2,[],1.110092791961506,,UNKNOWN,prices_unknown
r3/rc/11/1/myopic/primary,myopic,primary,11,1,ok,stop,181,92,0,90,2,[],0.8997589589562267,,UNKNOWN,prices_unknown
r3/rc/11/2/myopic/primary,myopic,primary,11,2,ok,stop,181,102,0,100,2,[],0.7924705839250237,,UNKNOWN,prices_unknown
r3/rc/11/2/recheck/primary,recheck,primary,11,2,ok,stop,181,30,0,28,2,[],0.902199791977182,,UNKNOWN,prices_unknown
r3/rc/11/3/recheck/primary,recheck,primary,11,3,ok,stop,181,84,0,82,2,[],1.2019762920681387,,UNKNOWN,prices_unknown
r3/rc/11/3/myopic/primary,myopic,primary,11,3,ok,stop,181,27,0,25,2,[],0.631845333147794,,UNKNOWN,prices_unknown
r3/rc/11/4/myopic/primary,myopic,primary,11,4,ok,stop,181,94,0,92,2,[],1.5352964999619871,,UNKNOWN,prices_unknown
r3/rc/11/4/recheck/primary,recheck,primary,11,4,ok,stop,181,100,0,98,2,[],1.316657624905929,,UNKNOWN,prices_unknown
r3/rc/11/5/recheck/primary,recheck,primary,11,5,ok,stop,181,113,0,111,2,[],1.1678109590429813,,UNKNOWN,prices_unknown
r3/rc/11/5/recheck/repeat,recheck,repeat,11,5,ok,stop,181,21,0,19,2,[],0.7289799170102924,,UNKNOWN,prices_unknown
r3/rc/11/5/myopic/primary,myopic,primary,11,5,ok,stop,181,119,0,117,2,[],1.2271351248491555,,UNKNOWN,prices_unknown
r3/rc/11/5/myopic/repeat,myopic,repeat,11,5,ok,stop,181,22,0,20,2,[],0.6756187498103827,,UNKNOWN,prices_unknown
r3/rc/11/6/myopic/primary,myopic,primary,11,6,ok,stop,181,96,0,94,2,[],1.2751488331705332,,UNKNOWN,prices_unknown
r3/rc/11/6/recheck/primary,recheck,primary,11,6,ok,stop,181,156,0,154,2,[],2.4598792500328273,,UNKNOWN,prices_unknown
r3/rc/11/7/recheck/primary,recheck,primary,11,7,ok,stop,181,22,0,20,2,[],0.8839070422109216,,UNKNOWN,prices_unknown
r3/rc/11/7/myopic/primary,myopic,primary,11,7,ok,stop,181,153,0,151,2,[],1.4165219590067863,,UNKNOWN,prices_unknown
r3/rc/11/8/myopic/primary,myopic,primary,11,8,ok,stop,181,27,0,25,2,[],0.9253650419414043,,UNKNOWN,prices_unknown
r3/rc/11/8/recheck/primary,recheck,primary,11,8,ok,stop,181,57,0,55,2,[],0.9158960420172662,,UNKNOWN,prices_unknown
r3/rc/11/9/recheck/primary,recheck,primary,11,9,ok,stop,181,88,0,86,2,[],1.3651843329425901,,UNKNOWN,prices_unknown
r3/rc/11/9/myopic/primary,myopic,primary,11,9,ok,stop,181,34,0,32,2,[],1.732625000178814,,UNKNOWN,prices_unknown
r3/rc/11/10/myopic/primary,myopic,primary,11,10,ok,stop,181,137,0,135,2,[],1.253293750109151,,UNKNOWN,prices_unknown
r3/rc/11/10/recheck/primary,recheck,primary,11,10,ok,stop,181,24,0,22,2,[],0.4710549160372466,,UNKNOWN,prices_unknown
r3/rc/11/11/recheck/primary,recheck,primary,11,11,ok,stop,181,89,0,87,2,[],1.1685686248820275,,UNKNOWN,prices_unknown
r3/rc/11/11/myopic/primary,myopic,primary,11,11,ok,stop,181,35,0,33,2,[],0.953669958980754,,UNKNOWN,prices_unknown
r3/rc/12/0/myopic/primary,myopic,primary,12,0,ok,stop,211,192,0,183,9,[],1.376204916043207,,UNKNOWN,prices_unknown
r3/rc/12/0/recheck/primary,recheck,primary,12,0,ok,stop,211,114,0,105,9,[],1.2930237909313291,,UNKNOWN,prices_unknown
r3/rc/12/1/recheck/primary,recheck,primary,12,1,ok,stop,211,44,0,36,8,[],0.797930832952261,,UNKNOWN,prices_unknown
r3/rc/12/1/myopic/primary,myopic,primary,12,1,ok,stop,211,91,0,83,8,[],0.8185554160736501,,UNKNOWN,prices_unknown
r3/rc/12/2/myopic/primary,myopic,primary,12,2,ok,stop,211,111,0,103,8,[],1.1921059170272201,,UNKNOWN,prices_unknown
r3/rc/12/2/recheck/primary,recheck,primary,12,2,ok,stop,211,92,0,84,8,[],1.1052662921138108,,UNKNOWN,prices_unknown
r3/rc/12/3/recheck/primary,recheck,primary,12,3,ok,stop,211,139,0,131,8,[],1.4926884579472244,,UNKNOWN,prices_unknown
r3/rc/12/3/myopic/primary,myopic,primary,12,3,ok,stop,211,88,0,80,8,[],1.4227981669828296,,UNKNOWN,prices_unknown
r3/rc/12/4/myopic/primary,myopic,primary,12,4,ok,stop,181,118,0,116,2,[],0.9039465000387281,,UNKNOWN,prices_unknown
r3/rc/12/4/recheck/primary,recheck,primary,12,4,ok,stop,181,114,0,112,2,[],1.312607540981844,,UNKNOWN,prices_unknown
r3/rc/12/5/recheck/primary,recheck,primary,12,5,ok,stop,181,81,0,79,2,[],1.1361522499937564,,UNKNOWN,prices_unknown
r3/rc/12/5/recheck/repeat,recheck,repeat,12,5,ok,stop,181,83,0,81,2,[],1.093986124964431,,UNKNOWN,prices_unknown
r3/rc/12/5/myopic/primary,myopic,primary,12,5,ok,stop,181,117,0,115,2,[],1.3410751251503825,,UNKNOWN,prices_unknown
r3/rc/12/5/myopic/repeat,myopic,repeat,12,5,ok,stop,181,111,0,109,2,[],1.3097928338684142,,UNKNOWN,prices_unknown
r3/rc/12/6/myopic/primary,myopic,primary,12,6,ok,stop,181,23,0,21,2,[],1.0044984999112785,,UNKNOWN,prices_unknown
r3/rc/12/6/recheck/primary,recheck,primary,12,6,ok,stop,181,27,0,25,2,[],0.8223802919965237,,UNKNOWN,prices_unknown
r3/rc/12/7/recheck/primary,recheck,primary,12,7,ok,stop,181,93,0,91,2,[],1.4784779578913003,,UNKNOWN,prices_unknown
r3/rc/12/7/myopic/primary,myopic,primary,12,7,ok,stop,181,113,0,111,2,[],1.1858168749604374,,UNKNOWN,prices_unknown
r3/rc/12/8/myopic/primary,myopic,primary,12,8,ok,stop,181,36,0,34,2,[],0.8400229590479285,,UNKNOWN,prices_unknown
r3/rc/12/8/recheck/primary,recheck,primary,12,8,ok,stop,181,141,0,139,2,[],1.3294437499716878,,UNKNOWN,prices_unknown
r3/rc/12/9/recheck/primary,recheck,primary,12,9,ok,stop,230,208,0,200,8,[],1.6585278750862926,,UNKNOWN,prices_unknown
r3/rc/12/9/myopic/primary,myopic,primary,12,9,ok,stop,230,264,0,256,8,[],1.7457934578415006,,UNKNOWN,prices_unknown
r3/rc/12/10/myopic/primary,myopic,primary,12,10,ok,stop,230,463,0,455,8,[],3.2555313750635833,,UNKNOWN,prices_unknown
r3/rc/12/10/recheck/primary,recheck,primary,12,10,ok,stop,230,267,0,260,7,[],1.4665345831308514,,UNKNOWN,prices_unknown
r3/rc/12/11/recheck/primary,recheck,primary,12,11,ok,stop,230,217,0,210,7,[],1.6591224581934512,,UNKNOWN,prices_unknown
r3/rc/12/11/myopic/primary,myopic,primary,12,11,ok,stop,230,302,0,295,7,[],2.3214542088098824,,UNKNOWN,prices_unknown
r3/rc/13/0/recheck/primary,recheck,primary,13,0,ok,stop,230,125,0,117,8,[],1.2566919580567628,,UNKNOWN,prices_unknown
r3/rc/13/0/myopic/primary,myopic,primary,13,0,ok,stop,230,89,0,82,7,[],1.0404925420880318,,UNKNOWN,prices_unknown
r3/rc/13/1/myopic/primary,myopic,primary,13,1,ok,stop,230,100,0,92,8,[],1.1955509579274803,,UNKNOWN,prices_unknown
r3/rc/13/1/recheck/primary,recheck,primary,13,1,ok,stop,230,125,0,117,8,[],1.3554847498890013,,UNKNOWN,prices_unknown
r3/rc/13/2/recheck/primary,recheck,primary,13,2,ok,stop,230,220,0,212,8,[],1.6754307500086725,,UNKNOWN,prices_unknown
r3/rc/13/2/myopic/primary,myopic,primary,13,2,ok,stop,230,146,0,139,7,[],1.200790625065565,,UNKNOWN,prices_unknown
r3/rc/13/3/myopic/primary,myopic,primary,13,3,ok,stop,230,135,0,127,8,[],1.2754457080736756,,UNKNOWN,prices_unknown
r3/rc/13/3/recheck/primary,recheck,primary,13,3,ok,stop,230,280,0,273,7,[],2.1063630420248955,,UNKNOWN,prices_unknown
r3/rc/13/4/recheck/primary,recheck,primary,13,4,ok,stop,230,258,0,250,8,[],1.8912566669750959,,UNKNOWN,prices_unknown
r3/rc/13/4/myopic/primary,myopic,primary,13,4,ok,stop,230,121,0,113,8,[],1.3710201249923557,,UNKNOWN,prices_unknown
r3/rc/13/5/myopic/primary,myopic,primary,13,5,ok,stop,230,260,0,253,7,[],1.9662524580489844,,UNKNOWN,prices_unknown
r3/rc/13/5/myopic/repeat,myopic,repeat,13,5,ok,stop,230,236,0,229,7,[],2.0331219159998,,UNKNOWN,prices_unknown
r3/rc/13/5/recheck/primary,recheck,primary,13,5,ok,stop,230,185,0,177,8,[],1.4852729169651866,,UNKNOWN,prices_unknown
r3/rc/13/5/recheck/repeat,recheck,repeat,13,5,ok,stop,230,237,0,229,8,[],1.2219250001944602,,UNKNOWN,prices_unknown
r3/rc/13/6/recheck/primary,recheck,primary,13,6,ok,stop,230,251,0,244,7,[],1.5712534999474883,,UNKNOWN,prices_unknown
r3/rc/13/6/myopic/primary,myopic,primary,13,6,ok,stop,230,239,0,231,8,[],1.4276880829129368,,UNKNOWN,prices_unknown
r3/rc/13/7/myopic/primary,myopic,primary,13,7,ok,stop,230,204,0,196,8,[],1.4639685831498355,,UNKNOWN,prices_unknown
r3/rc/13/7/recheck/primary,recheck,primary,13,7,ok,stop,230,257,0,250,7,[],2.2785952088888735,,UNKNOWN,prices_unknown
r3/rc/13/8/recheck/primary,recheck,primary,13,8,ok,stop,230,79,0,72,7,[],1.1355686660390347,,UNKNOWN,prices_unknown
r3/rc/13/8/myopic/primary,myopic,primary,13,8,ok,stop,230,180,0,172,8,[],1.9613091249484569,,UNKNOWN,prices_unknown
r3/rc/13/9/myopic/primary,myopic,primary,13,9,ok,stop,230,280,0,272,8,[],2.00090583297424,,UNKNOWN,prices_unknown
r3/rc/13/9/recheck/primary,recheck,primary,13,9,ok,stop,230,125,0,118,7,[],1.2821277498733252,,UNKNOWN,prices_unknown
r3/rc/13/10/recheck/primary,recheck,primary,13,10,ok,stop,230,150,0,143,7,[],1.3152970410883427,,UNKNOWN,prices_unknown
r3/rc/13/10/myopic/primary,myopic,primary,13,10,ok,stop,230,264,0,257,7,[],1.590012207860127,,UNKNOWN,prices_unknown
r3/rc/13/11/myopic/primary,myopic,primary,13,11,ok,stop,230,172,0,165,7,[],1.53519312501885,,UNKNOWN,prices_unknown
r3/rc/13/11/recheck/primary,recheck,primary,13,11,ok,stop,230,94,0,87,7,[],0.7339007079135627,,UNKNOWN,prices_unknown
r3/rc/14/0/recheck/primary,recheck,primary,14,0,ok,stop,298,205,128,192,13,[],1.5879328339360654,,UNKNOWN,prices_unknown
r3/rc/14/0/myopic/primary,myopic,primary,14,0,ok,stop,298,196,128,183,13,[],1.8646712501067668,,UNKNOWN,prices_unknown
r3/rc/14/1/myopic/primary,myopic,primary,14,1,ok,stop,298,191,128,178,13,[],1.28842829214409,,UNKNOWN,prices_unknown
r3/rc/14/1/recheck/primary,recheck,primary,14,1,ok,stop,298,229,128,216,13,[],1.4367591249756515,,UNKNOWN,prices_unknown
r3/rc/14/2/recheck/primary,recheck,primary,14,2,ok,stop,298,311,128,298,13,[],1.7054029589053243,,UNKNOWN,prices_unknown
r3/rc/14/2/myopic/primary,myopic,primary,14,2,ok,stop,298,226,0,213,13,[],1.8122840831056237,,UNKNOWN,prices_unknown
r3/rc/14/3/myopic/primary,myopic,primary,14,3,ok,stop,298,177,128,164,13,[],1.374771875096485,,UNKNOWN,prices_unknown
r3/rc/14/3/recheck/primary,recheck,primary,14,3,ok,stop,298,218,0,205,13,[],1.2695355000905693,,UNKNOWN,prices_unknown
r3/rc/14/4/recheck/primary,recheck,primary,14,4,ok,stop,298,164,0,151,13,[],1.5239292080514133,,UNKNOWN,prices_unknown
r3/rc/14/4/myopic/primary,myopic,primary,14,4,ok,stop,298,189,128,176,13,[],2.0528516659978777,,UNKNOWN,prices_unknown
r3/rc/14/5/myopic/primary,myopic,primary,14,5,ok,stop,298,378,128,362,16,[],2.4775179161224514,,UNKNOWN,prices_unknown
r3/rc/14/5/myopic/repeat,myopic,repeat,14,5,ok,stop,298,344,128,331,13,[],2.0783098749816418,,UNKNOWN,prices_unknown
r3/rc/14/5/recheck/primary,recheck,primary,14,5,ok,stop,298,195,128,182,13,[],1.8359011670108885,,UNKNOWN,prices_unknown
r3/rc/14/5/recheck/repeat,recheck,repeat,14,5,ok,stop,298,278,128,265,13,[],1.8543628749903291,,UNKNOWN,prices_unknown
r3/rc/14/6/recheck/primary,recheck,primary,14,6,ok,stop,298,360,128,347,13,[],2.6831808330025524,,UNKNOWN,prices_unknown
r3/rc/14/6/myopic/primary,myopic,primary,14,6,ok,stop,298,235,128,222,13,[],1.946177375037223,,UNKNOWN,prices_unknown
r3/rc/14/7/myopic/primary,myopic,primary,14,7,ok,stop,298,447,128,431,16,[],2.798686834052205,,UNKNOWN,prices_unknown
r3/rc/14/7/recheck/primary,recheck,primary,14,7,ok,stop,298,220,128,207,13,[],1.828381499974057,,UNKNOWN,prices_unknown
r3/rc/14/8/recheck/primary,recheck,primary,14,8,ok,stop,298,218,0,205,13,[],1.3016359170433134,,UNKNOWN,prices_unknown
r3/rc/14/8/myopic/primary,myopic,primary,14,8,ok,stop,298,230,128,217,13,[],1.6649408750236034,,UNKNOWN,prices_unknown
r3/rc/14/9/myopic/primary,myopic,primary,14,9,ok,stop,298,407,128,394,13,[],2.3221675420645624,,UNKNOWN,prices_unknown
r3/rc/14/9/recheck/primary,recheck,primary,14,9,ok,stop,298,550,128,537,13,[],3.3306679169181734,,UNKNOWN,prices_unknown
r3/rc/14/10/recheck/primary,recheck,primary,14,10,ok,stop,298,333,128,320,13,[],1.8385945840273052,,UNKNOWN,prices_unknown
r3/rc/14/10/myopic/primary,myopic,primary,14,10,ok,stop,298,315,128,302,13,[],2.186528417048976,,UNKNOWN,prices_unknown
r3/rc/14/11/myopic/primary,myopic,primary,14,11,ok,stop,298,224,128,211,13,[],1.3720818341244012,,UNKNOWN,prices_unknown
r3/rc/14/11/recheck/primary,recheck,primary,14,11,ok,stop,298,336,128,320,16,[],2.244210292119533,,UNKNOWN,prices_unknown
