stream,step,method,regime,order_index,probe_count,proxy_probe_cost_NOT_CURRENCY,local_planning_seconds,local_probe_seconds,local_tool_seconds,plan_request_payload_sha256,amount_status,endpoint_status,stale_related,missing_related,plan_schema_valid_recomputed,answer_schema_valid,interface_failure,json_parse_failure,truncated,missing_call_records,answer_value_correct,end_to_end_success,reference_executor_correct,plan_follows_supplied_memory,answer_follows_tool_and_plan,stale_propagation_consistent,diagnostic_note
1,4,ttl,hidden_drift,3,0,0.0,1.2584030628204346e-05,8.292030543088913e-06,5.395803600549698e-05,a47dc73670b0724aa0639facd2c945054eec4c90f7b7f6ae14a55fad4cd6c972,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,5,always,hidden_drift,4,2,0.36,0.00016704201698303223,0.0001465831883251667,6.0416990891098976e-05,63f3f175f729329e7558c6ce145d94ad0d6e24d2ef54045c3fded24565fa4c9b,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,5,myopic,hidden_drift,0,2,0.36,0.00014820904470980167,4.1416846215724945e-05,5.8833975344896317e-05,63f3f175f729329e7558c6ce145d94ad0d6e24d2ef54045c3fded24565fa4c9b,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,5,never,hidden_drift,1,0,0.0,7.250113412737846e-06,7.125083357095718e-06,4.2291125282645226e-05,c2a122cd2bc5b0cf60fb0716abe43b83052afc38f43658bc702d13373641d8f7,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,5,recheck,hidden_drift,3,2,0.36,5.829194560647011e-05,4.762480966746807e-05,6.208405829966068e-05,63f3f175f729329e7558c6ce145d94ad0d6e24d2ef54045c3fded24565fa4c9b,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,5,ttl,hidden_drift,2,2,0.36,3.0207913368940353e-05,4.6666013076901436e-05,5.7833967730402946e-05,63f3f175f729329e7558c6ce145d94ad0d6e24d2ef54045c3fded24565fa4c9b,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,6,always,hidden_drift,3,2,0.36,1.629185862839222e-05,8.141598664224148e-05,4.691700451076031e-05,882edf99b6ce0bb47811ba1509e0e9ec685a1bf3607fbb7044324aecf3a276e7,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,6,myopic,hidden_drift,4,0,0.0,0.00011066603474318981,1.937500201165676e-05,6.229197606444359e-05,69b64a629dc56d79fc1bdce980f235af82a73f18203bcdfcb93d301e9ad6552e,fresh,stale,True,False,True,True,False,False,False,0,False,False,False,True,True,True,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,6,never,hidden_drift,0,0,0.0,6.292015314102173e-06,1.0834075510501862e-05,0.00018145795911550522,afc8ad0dcf17365c13033bcf22829eefdb0ad3b0922e8ba6c4441f9e0605cb7a,fresh,stale,True,False,True,True,False,False,False,0,False,False,False,True,True,True,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,6,recheck,hidden_drift,2,0,0.0,0.00025762501172721386,2.150004729628563e-05,5.370797589421272e-05,69b64a629dc56d79fc1bdce980f235af82a73f18203bcdfcb93d301e9ad6552e,fresh,stale,True,False,True,True,False,False,False,0,False,False,False,True,True,True,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,6,ttl,hidden_drift,1,0,0.0,6.441609002649784e-05,2.987496554851532e-05,4.283408634364605e-05,69b64a629dc56d79fc1bdce980f235af82a73f18203bcdfcb93d301e9ad6552e,fresh,stale,True,False,True,True,False,False,False,0,False,False,False,True,True,True,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,7,always,hidden_drift,2,2,0.36,8.670799434185028e-05,5.6584132835268974e-05,3.9041973650455475e-05,b9efaa06298652bc1a6c5d8f1f39ab7ba5f602fa51c95f64663aa41f28107a56,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,7,myopic,hidden_drift,3,2,0.36,6.679096259176731e-05,5.9582991525530815e-05,5.5625103414058685e-05,b9efaa06298652bc1a6c5d8f1f39ab7ba5f602fa51c95f64663aa41f28107a56,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,7,never,hidden_drift,4,0,0.0,7.20820389688015e-06,9.95793379843235e-06,0.00010754191316664219,08bd0d618749638d15ef93e59cfbf5c34a2e2e1f721bcfdfcc99948f10981755,fresh,stale,True,False,True,True,False,False,False,0,False,False,False,True,True,True,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,7,recheck,hidden_drift,1,2,0.36,5.0208065658807755e-05,5.675014108419418e-05,5.1791081205010414e-05,b9efaa06298652bc1a6c5d8f1f39ab7ba5f602fa51c95f64663aa41f28107a56,fresh,fresh,False,False,True,True,False,False,False,0,False,False,True,True,False,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,7,ttl,hidden_drift,0,0,0.0,1.4124903827905655e-05,6.95791095495224e-06,5.566701292991638e-05,0a192e18287b863191fddae0f2800f790d6fb355971a4284169e3cb627416478,fresh,stale,True,False,True,True,False,False,False,0,False,False,False,True,True,True,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,8,always,hidden_drift,1,2,0.36,1.8459046259522438e-05,5.7416968047618866e-05,5.120784044265747e-05,f56826ed738bb8b1efed072e1dc2a12b1cade03e47e0236da8d0d6b80258dce5,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,8,myopic,hidden_drift,2,0,0.0,6.291689351201057e-05,1.2875068932771683e-05,9.8041957244277e-05,1b7bdbc0dae33d37dd3ed109416de1e6205c159cdc3f16cf94aa102b016ac623,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,8,never,hidden_drift,3,0,0.0,6.875023245811462e-06,7.834052667021751e-06,5.870801396667957e-05,ce050827c46c4a65597a8605d2be6fb6cb6c8ae2b991781f5730f5e10858cfe0,fresh,stale,True,False,True,True,False,False,False,0,False,False,False,True,True,True,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,8,recheck,hidden_drift,0,0,0.0,9.404192678630352e-05,6.166985258460045e-06,6.212480366230011e-05,1b7bdbc0dae33d37dd3ed109416de1e6205c159cdc3f16cf94aa102b016ac623,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,8,ttl,hidden_drift,4,2,0.36,1.4541903510689735e-05,4.1207997128367424e-05,5.933293141424656e-05,f56826ed738bb8b1efed072e1dc2a12b1cade03e47e0236da8d0d6b80258dce5,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,9,always,hidden_drift,0,2,0.36,1.9124941900372505e-05,2.6291003450751305e-05,4.3625012040138245e-05,fc6e81b395d604ef12357da3526d387396775b01aa29ba77afb96157182e096d,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,9,myopic,hidden_drift,1,1,0.18,4.341593012213707e-05,5.208281800150871e-05,5.483278073370457e-05,88ef34721c988084450dbb4a87a1eaafeeee859d7a7b93987512f2cc270e642f,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,9,never,hidden_drift,2,0,0.0,1.3499986380338669e-05,8.500181138515472e-06,3.558304160833359e-05,2fe9e2bd53fe677f1845b72e6882ee4262e1b1f35ceb61569bdb7c488e99ad8a,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,9,recheck,hidden_drift,4,1,0.18,0.0001292091328650713,3.820913843810558e-05,5.1374780014157295e-05,88ef34721c988084450dbb4a87a1eaafeeee859d7a7b93987512f2cc270e642f,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,9,ttl,hidden_drift,3,0,0.0,3.9667123928666115e-05,7.166992872953415e-06,4.9167079851031303e-05,a34f9b4cda3c3c43ebfdabc0d903d86141861e815251c421f95c9ae366997394,fresh,stale,True,False,True,True,False,False,False,0,False,False,False,True,True,True,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,10,always,hidden_drift,4,2,0.36,6.975000724196434e-05,4.129204899072647e-05,3.637513145804405e-05,583a64ef703d72f57a916bf51d96cee3006cd13c79b852cc50393a8adb78acf0,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,10,myopic,hidden_drift,0,0,0.0,0.00014170794747769833,7.2089023888111115e-06,4.3457839637994766e-05,689bac31eba55e84e78c322c9e91213b0f8d5c689dc490fa662e23c68b9bd239,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,10,never,hidden_drift,1,0,0.0,1.7041107639670372e-05,2.1792016923427582e-05,4.5459019020199776e-05,e7f1fb66fce6fcd00a77da540a6de89adcbd125b14485da954a77f59c81359ac,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,10,recheck,hidden_drift,3,0,0.0,6.237486377358437e-05,7.00005330145359e-06,4.8916786909103394e-05,689bac31eba55e84e78c322c9e91213b0f8d5c689dc490fa662e23c68b9bd239,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,10,ttl,hidden_drift,2,0,0.0,8.95792618393898e-06,8.875038474798203e-06,5.037500523030758e-05,997fe9890f1fbb98551fc1c1afa137a195565173dbe568c12155219fd9992cbb,fresh,stale,True,False,True,True,False,False,False,0,False,False,False,True,True,True,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,11,always,hidden_drift,3,2,0.36,4.070787690579891e-05,8.41252040117979e-05,4.541594535112381e-05,6c217bb802aea7176c01be10690f0860f448ee4d7e29b2138020c548d42f3ab1,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,11,myopic,hidden_drift,4,1,0.18,5.77080063521862e-05,3.9999838918447495e-05,4.2750034481287e-05,cfac824d0a231183d151b6a7a42960b039e7b9abf6978d75e0c46b1bec3c004d,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,11,never,hidden_drift,0,0,0.0,1.133396290242672e-05,1.7999904230237007e-05,4.7625042498111725e-05,305bca3c9f266cd56aeb024354a275cf1b3f15287ad00bb27bda28c299aa3a0d,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,11,recheck,hidden_drift,2,1,0.18,0.00017495802603662014,5.99580816924572e-05,4.8582907766103745e-05,cfac824d0a231183d151b6a7a42960b039e7b9abf6978d75e0c46b1bec3c004d,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
1,11,ttl,hidden_drift,1,2,0.36,9.457813575863838e-06,5.200016312301159e-05,5.6582968682050705e-05,6c217bb802aea7176c01be10690f0860f448ee4d7e29b2138020c548d42f3ab1,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,0,always,no_drift,0,2,0.44,2.9624905437231064e-05,3.7624966353178024e-05,8.399994112551212e-05,3ddf574a8b91282344f334eae86dedf33b8a3b712207bc6e20e48a07fe5b2b6c,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,0,myopic,no_drift,3,0,0.0,4.695798270404339e-05,5.041947588324547e-06,4.4082989916205406e-05,2e40c42f3d592dcd355719bef95e2323a10dd8110c70967471112eeb492bd2da,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,0,never,no_drift,1,0,0.0,1.1625001206994057e-05,2.3957807570695877e-05,1.0334188118577003e-05,2e40c42f3d592dcd355719bef95e2323a10dd8110c70967471112eeb492bd2da,fresh,fresh,False,False,False,False,True,False,False,0,False,False,True,False,False,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,0,recheck,no_drift,2,0,0.0,7.112487219274044e-05,1.200009137392044e-05,5.733291618525982e-05,2e40c42f3d592dcd355719bef95e2323a10dd8110c70967471112eeb492bd2da,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,0,ttl,no_drift,4,0,0.0,1.0499963536858559e-05,7.667113095521927e-06,7.316586561501026e-05,2e40c42f3d592dcd355719bef95e2323a10dd8110c70967471112eeb492bd2da,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,1,always,no_drift,4,2,0.44,6.512505933642387e-05,0.00011499994434416294,1.1084135621786118e-05,f0b8bc01445dfdf69debdf09ea889c78bf868cf6f16f81b92a35434eb8cfd2c5,fresh,fresh,False,False,False,False,True,False,False,0,False,False,True,False,False,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,1,myopic,no_drift,2,0,0.0,5.5958982557058334e-05,8.58306884765625e-06,3.404100425541401e-05,27b8c3d4d342441b5e665fb19c8925992574fb63d7010f6d4bf1fe1048a45b0e,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,1,never,no_drift,0,0,0.0,6.667105481028557e-06,8.58306884765625e-06,3.433390520513058e-05,27b8c3d4d342441b5e665fb19c8925992574fb63d7010f6d4bf1fe1048a45b0e,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,1,recheck,no_drift,1,1,0.22,0.0001698751002550125,4.795799031853676e-05,3.341701813042164e-05,a7a0013dce4cb10c443b356a90879bb208bf5626a8685325bf871deba8aed07f,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,1,ttl,no_drift,3,0,0.0,1.7750076949596405e-05,7.333001121878624e-06,9.462493471801281e-05,27b8c3d4d342441b5e665fb19c8925992574fb63d7010f6d4bf1fe1048a45b0e,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,2,always,no_drift,3,2,0.44,4.529207944869995e-05,7.091718725860119e-05,2.3667002096772194e-05,e9212e577fe2b3043585178af6b70a9ace004f7938b48a5f85b12fad827725f9,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,2,myopic,no_drift,1,1,0.22,0.00011866702698171139,3.1624920666217804e-05,3.4624943509697914e-05,525bd23a1406105e276d6470d842812c1d83eaa7e3555584c054d15bf223a9a8,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,2,never,no_drift,4,0,0.0,8.665956556797028e-06,1.2457836419343948e-05,4.349998198449612e-05,0ede76609539910837f1496acbcce0e372b2620e0c52cfa23de862d15bfcd5f3,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,2,recheck,no_drift,0,1,0.22,9.058299474418163e-05,1.133396290242672e-05,0.0001027500256896019,cdf6c2ae64a1ae3c7a8c3e15ba423fcb559ec30ac9cdb1cc6bd21b5148a614a7,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,2,ttl,no_drift,2,2,0.44,1.0084128007292747e-05,4.991702735424042e-05,4.9208989366889e-05,e9212e577fe2b3043585178af6b70a9ace004f7938b48a5f85b12fad827725f9,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,3,always,no_drift,2,2,0.44,2.8125010430812836e-05,5.5416952818632126e-05,3.9250124245882034e-05,67125ea10d53d09c36f6fdcc6fe764a40ad4090175a442458fdf988180fe7c2f,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,3,myopic,no_drift,0,0,0.0,0.00011683418415486813,1.550000160932541e-05,4.833401180803776e-05,114c395216e14e8cfb630e489a1deca978be4c274f4f6ce5c7307bf50fbcbcec,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,3,never,no_drift,3,0,0.0,9.20821912586689e-06,1.3541895896196365e-05,2.6957830414175987e-05,614f8b59a41f1345df6db2665fcb6b29ddeacb0b0391d997ca76a53fb15f2b38,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,3,recheck,no_drift,4,0,0.0,0.00013120798394083977,7.125083357095718e-06,5.187513306736946e-05,4d3f93bd11972ba32951946bef84cc93ac7894dd01bcc33e9120338244aadd35,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,3,ttl,no_drift,1,0,0.0,1.9499799236655235e-05,4.9578957259655e-06,5.162484012544155e-05,17b683c5c198c66b59a54ca30e0ea22275a197aa0b959ccb4064def064841618,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,4,always,no_drift,1,2,0.44,9.991694241762161e-05,5.9208134189248085e-05,3.983289934694767e-05,99bb7cbd863ba7a85fb48d9128c63fbd0e51515ef21625db55f61614ef5246a5,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,4,myopic,no_drift,4,0,0.0,0.00010100007057189941,7.875030860304832e-06,0.0001599169336259365,d91884807574b2cef66f2f4a55aa1666f2a785db3020c00ce721168af3c76e09,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,4,never,no_drift,2,0,0.0,4.749977961182594e-06,6.8338122218847275e-06,3.74580267816782e-05,43a1b015554eb03472f7c77fe07ee160cc8294b073f134e98e7e366503ea861f,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,4,recheck,no_drift,3,1,0.22,0.00020416686311364174,5.716690793633461e-05,2.1875137463212013e-05,45d4a550e39dc0cc2bad620739610935f8f1674feab8ac53cd0018eda178dd9d,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,4,ttl,no_drift,0,0,0.0,7.033394649624825e-05,1.579197123646736e-05,4.5833876356482506e-05,9fe302e9c4095f4dc19985c233977024a96a4d6b9daef0107752eabfd50a9a68,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,5,always,no_drift,0,2,0.44,9.591598063707352e-05,3.9582839235663414e-05,2.4624867364764214e-05,5d352343e8b672a83f0f03bced2ddd9b98d56b17ec71d3e2060c2af7dca58bd4,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,5,myopic,no_drift,3,1,0.22,0.0002995000686496496,0.00024608406238257885,2.370891161262989e-05,df9f5be912c4bb92333a826c1107cb2ec55020058bd0306ea57a70f01a51e659,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,5,never,no_drift,1,0,0.0,1.908303238451481e-05,1.3208016753196716e-05,4.283292219042778e-05,43aa43bf8f5f434a18944361630b4ca174e78874896a1660bc0171a4ffc3de25,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,5,recheck,no_drift,2,1,0.22,9.079091250896454e-05,2.2791093215346336e-05,4.354189150035381e-05,f23c588838722dc306d499f519b118697593a2f49a37f61a9d5a911504ba4a6a,fresh,fresh,False,False,True,True,False,False,False,0,False,False,True,True,False,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,5,ttl,no_drift,4,2,0.44,5.620904266834259e-05,0.00014104112051427364,3.3624935895204544e-05,5d352343e8b672a83f0f03bced2ddd9b98d56b17ec71d3e2060c2af7dca58bd4,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,6,always,no_drift,4,2,0.44,6.950017996132374e-05,0.00012541702017188072,3.854185342788696e-05,a681446e79ac8decbd02096564c4b142af36809ef7fc6a2c5f9196427865fdc9,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,6,myopic,no_drift,2,0,0.0,0.00010979198850691319,5.624955520033836e-06,0.00013554096221923828,e2c9e1bd2907ed0a5a1bdc4893833e9fb928d87589368fe5b201a68685395863,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,6,never,no_drift,0,0,0.0,6.624963134527206e-06,2.9578804969787598e-06,2.3082830011844635e-05,c319440379f1798f363558ddf9ca26b331f939c10d19693f2a9cc9df43e88560,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,6,recheck,no_drift,1,0,0.0,0.00019299983978271484,5.979207344353199e-05,4.395912401378155e-05,278e241cc19d54145afc471ce76efc9900bbf43f5453db62d13b077a0baa9c65,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,6,ttl,no_drift,3,0,0.0,2.0292121917009354e-05,1.4084158465266228e-05,3.179116174578667e-05,77b249b0b672e89392405b3456052722805d2acf030183f613c3b102800ec117,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,7,always,no_drift,3,2,0.44,3.287498839199543e-05,7.02079851180315e-05,6.120908074080944e-05,35b4ae1ca1226b6a8e9d4f56a1657d69447906b037bfee2e0e2f5c2b4e0374ab,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,7,myopic,no_drift,1,1,0.22,0.00011054216884076595,4.283292219042778e-05,3.245915286242962e-05,39d997c0e13fe46974cac399b6c115ffc368e4b5f49200f16cd7a040572852ca,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,7,never,no_drift,4,0,0.0,6.416114047169685e-06,9.667128324508667e-06,4.7625042498111725e-05,21ddd309e4942e6a4ba802e9ec536012a23bb1c759b63667986ab7eace77988e,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,7,recheck,no_drift,0,1,0.22,7.758289575576782e-05,2.4082837626338005e-05,3.5708071663975716e-05,39d997c0e13fe46974cac399b6c115ffc368e4b5f49200f16cd7a040572852ca,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,7,ttl,no_drift,2,0,0.0,1.3667158782482147e-05,1.2125121429562569e-05,7.049995474517345e-05,029df4ef6165de02bdde901726cb971e97256e8a057de947d9e58c825e39cdec,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,8,always,no_drift,2,2,0.44,2.0209001377224922e-05,5.545793101191521e-05,3.395881503820419e-05,7ca785d8efc57494a0c4e6df46debc835bf14d4fa9437591a94ca3b2922e9735,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,8,myopic,no_drift,0,0,0.0,5.720905028283596e-05,7.792143151164055e-06,0.00027420814149081707,4f28e127d6e03d63f3ac726cd59fdb44afca3b837788230b7f747523bb41ab7a,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,8,never,no_drift,3,0,0.0,8.667120710015297e-06,9.333016350865364e-06,3.937492147088051e-05,14c8171a23a89046383d967c3b839950e5052f99b15e5663d6aaf0528c15af3d,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,8,recheck,no_drift,4,0,0.0,0.00016574980691075325,1.3999873772263527e-05,4.295795224606991e-05,4f28e127d6e03d63f3ac726cd59fdb44afca3b837788230b7f747523bb41ab7a,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,8,ttl,no_drift,1,2,0.44,5.2042072638869286e-05,7.950002327561378e-05,3.766687586903572e-05,7ca785d8efc57494a0c4e6df46debc835bf14d4fa9437591a94ca3b2922e9735,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,9,always,no_drift,1,2,0.44,2.4875160306692123e-05,5.41249755769968e-05,6.141699850559235e-05,43cb89742fdce59ed513ee5ae977d73908dacb5a9f74ad77dde5ad70b69db9f1,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,9,myopic,no_drift,4,1,0.22,9.612506255507469e-05,3.804219886660576e-05,4.2958883568644524e-05,8bf9edbabef3cb3a96268d4236a25fa0dfb092bdd879841d5150ca0b3b5f3ff0,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,9,never,no_drift,2,0,0.0,9.875046089291573e-06,2.5041867047548294e-05,0.00016762502491474152,b742e72a2f1908644798a31e5b99cf95c233a690bbbb3ec2372d820572c755d3,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,9,recheck,no_drift,3,2,0.44,0.00013049994595348835,3.2125040888786316e-05,7.654190994799137e-05,43cb89742fdce59ed513ee5ae977d73908dacb5a9f74ad77dde5ad70b69db9f1,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
2,9,ttl,no_drift,0,0,0.0,9.666895493865013e-06,1.1249911040067673e-05,0.00011595804244279861,5a0ade35fb1ab850b759e9d17766af8f0832033cdb9b2fb6a423bed458bcf30c,fresh,fresh,False,False,True,True,False,False,False,0,True,True,True,True,True,False,Axes are observational; coincident staleness and error do not by themselves prove causality.
