stream_id,seed,hazard,rho,price,method,success,task_loss,probes_per_task,objective,cpu_ms,tasks
h0.01_r0.9_s10038,10038,0.01,0.9,0.04,myopic,0.8,0.0475,0.175,0.05450000000000001,1.1707469999464593,80
h0.01_r0.9_s10038,10038,0.01,0.9,0.04,recheck,0.9375,0.014374999999999999,0.3,0.026375,1.6133709999621715,80
h0.01_r0.9_s10038,10038,0.01,0.9,0.04,no_task,0.875,0.026875,0.4375,0.044375,1.6512069998952938,80
h0.01_r0.9_s10039,10039,0.01,0.9,0.04,never,0.8,0.08625000000000002,0.05,0.08825000000000002,1.1090240000157792,80
h0.01_r0.9_s10039,10039,0.01,0.9,0.04,fresh,1.0,0.0,1.4,0.05600000000000001,1.2359440000864197,80
h0.01_r0.9_s10039,10039,0.01,0.9,0.04,ttl,1.0,0.0,0.3375,0.013500000000000002,1.7801110000164044,80
h0.01_r0.9_s10039,10039,0.01,0.9,0.04,entropy,1.0,0.0,0.4125,0.0165,1.3954940000076022,80
h0.01_r0.9_s10039,10039,0.01,0.9,0.04,random,0.9875,0.001875,0.5125,0.022375,1.3312370000448936,80
h0.01_r0.9_s10039,10039,0.01,0.9,0.04,myopic,0.875,0.018749999999999996,0.1625,0.025249999999999995,1.1601800000562434,80
h0.01_r0.9_s10039,10039,0.01,0.9,0.04,recheck,1.0,0.0,0.3,0.012,1.7205509999485002,80
h0.01_r0.9_s10039,10039,0.01,0.9,0.04,no_task,1.0,0.0,0.4375,0.0175,1.9853279999324513,80
h0.01_r0.9_s10040,10040,0.01,0.9,0.04,never,0.45,0.35312500000000024,0.05,0.35512500000000025,1.5273809999598598,80
h0.01_r0.9_s10040,10040,0.01,0.9,0.04,fresh,1.0,0.0,1.425,0.05700000000000001,1.389223999922251,80
h0.01_r0.9_s10040,10040,0.01,0.9,0.04,ttl,1.0,0.0,0.3375,0.013500000000000002,1.2267100000826758,80
h0.01_r0.9_s10040,10040,0.01,0.9,0.04,entropy,1.0,0.0,0.3875,0.0155,1.3511069998912717,80
h0.01_r0.9_s10040,10040,0.01,0.9,0.04,random,0.8875,0.055624999999999994,0.3125,0.06812499999999999,1.6043070000932858,80
h0.01_r0.9_s10040,10040,0.01,0.9,0.04,myopic,1.0,0.0,0.1625,0.006500000000000001,1.2446870000530907,80
h0.01_r0.9_s10040,10040,0.01,0.9,0.04,recheck,1.0,0.0,0.3,0.012,1.5415819999589075,80
h0.01_r0.9_s10040,10040,0.01,0.9,0.04,no_task,0.95,0.017499999999999998,0.4375,0.034999999999999996,1.580480999905376,80
h0.01_r0.9_s10041,10041,0.01,0.9,0.04,never,0.9875,0.0043749999999999995,0.05,0.0063750000000000005,1.075983999953678,80
h0.01_r0.9_s10041,10041,0.01,0.9,0.04,fresh,1.0,0.0,0.975,0.039,1.224877000026936,80
h0.01_r0.9_s10041,10041,0.01,0.9,0.04,ttl,1.0,0.0,0.3,0.012,1.2221130000398261,80
h0.01_r0.9_s10041,10041,0.01,0.9,0.04,entropy,1.0,0.0,0.3625,0.014499999999999999,1.2691340000401397,80
h0.01_r0.9_s10041,10041,0.01,0.9,0.04,random,0.9875,0.0043749999999999995,0.325,0.017375,1.2977570000884953,80
h0.01_r0.9_s10041,10041,0.01,0.9,0.04,myopic,0.975,0.00375,0.1875,0.01125,1.1592990000508507,80
h0.01_r0.9_s10041,10041,0.01,0.9,0.04,recheck,1.0,0.0,0.2875,0.0115,1.6304470000250149,80
h0.01_r0.9_s10041,10041,0.01,0.9,0.04,no_task,1.0,0.0,0.4375,0.0175,1.8020629999000448,80
h0.01_r0.9_s10042,10042,0.01,0.9,0.04,never,0.9625,0.009375,0.05,0.011375,1.1844969999401656,80
h0.01_r0.9_s10042,10042,0.01,0.9,0.04,fresh,1.0,0.0,1.125,0.045,1.2101250000569053,80
h0.01_r0.9_s10042,10042,0.01,0.9,0.04,ttl,1.0,0.0,0.3,0.012,1.3295449999759512,80
h0.01_r0.9_s10042,10042,0.01,0.9,0.04,entropy,1.0,0.0,0.3,0.012,1.2448469999526424,80
h0.01_r0.9_s10042,10042,0.01,0.9,0.04,random,0.975,0.00625,0.2625,0.016749999999999998,1.4380779999783044,80
h0.01_r0.9_s10042,10042,0.01,0.9,0.04,myopic,1.0,0.0,0.1875,0.0075,1.1669010000332491,80
h0.01_r0.9_s10042,10042,0.01,0.9,0.04,recheck,1.0,0.0,0.2875,0.0115,1.5831850000722625,80
h0.01_r0.9_s10042,10042,0.01,0.9,0.04,no_task,1.0,0.0,0.4375,0.0175,2.079690000073242,80
h0.01_r0.9_s10043,10043,0.01,0.9,0.04,never,0.3375,0.19750000000000012,0.05,0.19950000000000012,1.1756330000025628,80
h0.01_r0.9_s10043,10043,0.01,0.9,0.04,fresh,1.0,0.0,1.6625,0.0665,1.1978170000475075,80
h0.01_r0.9_s10043,10043,0.01,0.9,0.04,ttl,0.95,0.0325,0.45,0.0505,1.2560339999936332,80
h0.01_r0.9_s10043,10043,0.01,0.9,0.04,entropy,0.9875,0.008125,0.5625,0.030625000000000003,1.2612120000312643,80
h0.01_r0.9_s10043,10043,0.01,0.9,0.04,random,0.825,0.06999999999999999,0.4,0.086,1.3161750000563188,80
h0.01_r0.9_s10043,10043,0.01,0.9,0.04,myopic,0.9625,0.016875,0.2125,0.025375,1.164125999935095,80
h0.01_r0.9_s10043,10043,0.01,0.9,0.04,recheck,1.0,0.0,0.4,0.016,1.5688130000626188,80
h0.01_r0.9_s10043,10043,0.01,0.9,0.04,no_task,0.975,0.01625,0.4375,0.03375,1.568783999914558,80
h0.01_r0.9_s10044,10044,0.01,0.9,0.04,never,0.8375,0.10562500000000001,0.05,0.10762500000000001,1.0922090000349272,80
h0.01_r0.9_s10044,10044,0.01,0.9,0.04,fresh,1.0,0.0,0.825,0.033,1.212097999996331,80
h0.01_r0.9_s10044,10044,0.01,0.9,0.04,ttl,0.9875,0.008125,0.2,0.016125,1.2160440001025563,80
h0.01_r0.9_s10044,10044,0.01,0.9,0.04,entropy,0.9875,0.008125,0.2125,0.016625,1.2410719999706998,80
h0.01_r0.9_s10044,10044,0.01,0.9,0.04,random,0.9375,0.040625,0.2,0.048625,1.3017630000149438,80
h0.01_r0.9_s10044,10044,0.01,0.9,0.04,myopic,0.9875,0.008125,0.15,0.014124999999999999,1.1650280000594648,80
h0.01_r0.9_s10044,10044,0.01,0.9,0.04,recheck,0.9875,0.008125,0.2625,0.018625,1.6055280000273342,80
h0.01_r0.9_s10044,10044,0.01,0.9,0.04,no_task,0.9875,0.008125,0.4375,0.025625000000000002,1.5585679999503554,80
h0.01_r0.9_s10045,10045,0.01,0.9,0.04,never,0.7875,0.076875,0.05,0.078875,1.0941709999769955,80
h0.01_r0.9_s10045,10045,0.01,0.9,0.04,fresh,1.0,0.0,1.425,0.05700000000000001,1.202553999974043,80
h0.01_r0.9_s10045,10045,0.01,0.9,0.04,ttl,0.9,0.038125000000000006,0.3625,0.05262500000000001,1.255844000070283,80
h0.01_r0.9_s10045,10045,0.01,0.9,0.04,entropy,0.95,0.01625,0.4375,0.03375,1.2355240000943013,80
h0.01_r0.9_s10045,10045,0.01,0.9,0.04,random,0.8375,0.06250000000000001,0.35,0.07650000000000001,1.2951130000828925,80
h0.01_r0.9_s10045,10045,0.01,0.9,0.04,myopic,0.875,0.045000000000000005,0.15,0.051000000000000004,1.3990779999630831,80
h0.01_r0.9_s10045,10045,0.01,0.9,0.04,recheck,0.8875,0.029374999999999995,0.325,0.042374999999999996,1.5726689999837618,80
h0.01_r0.9_s10045,10045,0.01,0.9,0.04,no_task,0.9,0.04875,0.4375,0.06625,1.5538610000476183,80
h0.01_r0.9_s10046,10046,0.01,0.9,0.04,never,0.75,0.05750000000000001,0.05,0.05950000000000001,1.2036059999900317,80
h0.01_r0.9_s10046,10046,0.01,0.9,0.04,fresh,1.0,0.0,1.025,0.041,1.440501000047334,80
h0.01_r0.9_s10046,10046,0.01,0.9,0.04,ttl,0.9875,0.0025,0.25,0.0125,1.2541209999881175,80
h0.01_r0.9_s10046,10046,0.01,0.9,0.04,entropy,0.925,0.015,0.2875,0.026500000000000003,1.3134499999978289,80
h0.01_r0.9_s10046,10046,0.01,0.9,0.04,random,0.925,0.020624999999999998,0.275,0.031625,1.3165149999849746,80
h0.01_r0.9_s10046,10046,0.01,0.9,0.04,myopic,0.725,0.055000000000000014,0.0875,0.05850000000000002,1.1551730000292082,80
h0.01_r0.9_s10046,10046,0.01,0.9,0.04,recheck,0.925,0.015,0.175,0.022,2.3681029999806924,80
h0.01_r0.9_s10046,10046,0.01,0.9,0.04,no_task,0.65,0.07000000000000003,0.4375,0.08750000000000004,1.5901849999409023,80
h0.01_r0.9_s10047,10047,0.01,0.9,0.04,never,1.0,0.0,0.05,0.002,1.0642170000210172,80
h0.01_r0.9_s10047,10047,0.01,0.9,0.04,fresh,1.0,0.0,1.0125,0.0405,1.52705099992545,80
h0.01_r0.9_s10047,10047,0.01,0.9,0.04,ttl,1.0,0.0,0.2625,0.010499999999999999,1.284387000055176,80
h0.01_r0.9_s10047,10047,0.01,0.9,0.04,entropy,1.0,0.0,0.275,0.011,1.2397899999996298,80
h0.01_r0.9_s10047,10047,0.01,0.9,0.04,random,1.0,0.0,0.25,0.01,1.307741999994505,80
h0.01_r0.9_s10047,10047,0.01,0.9,0.04,myopic,1.0,0.0,0.2,0.008,1.2215130000186036,80
h0.01_r0.9_s10047,10047,0.01,0.9,0.04,recheck,1.0,0.0,0.325,0.013000000000000001,1.5593990000297708,80
h0.01_r0.9_s10047,10047,0.01,0.9,0.04,no_task,1.0,0.0,0.4375,0.0175,1.6640060000554513,80
h0.01_r0.9_s10048,10048,0.01,0.9,0.04,never,0.675,0.10437500000000002,0.05,0.10637500000000003,1.107520999994449,80
h0.01_r0.9_s10048,10048,0.01,0.9,0.04,fresh,1.0,0.0,0.8,0.032,1.181703000042944,80
h0.01_r0.9_s10048,10048,0.01,0.9,0.04,ttl,1.0,0.0,0.225,0.009,1.2393789999123328,80
h0.01_r0.9_s10048,10048,0.01,0.9,0.04,entropy,1.0,0.0,0.2625,0.010499999999999999,1.2492839999822536,80
h0.01_r0.9_s10048,10048,0.01,0.9,0.04,random,0.8625,0.04437500000000002,0.1875,0.05187500000000002,1.3676620000069306,80
h0.01_r0.9_s10048,10048,0.01,0.9,0.04,myopic,1.0,0.0,0.125,0.005,1.169535000030919,80
h0.01_r0.9_s10048,10048,0.01,0.9,0.04,recheck,1.0,0.0,0.225,0.009,1.6595600000073318,80
h0.01_r0.9_s10048,10048,0.01,0.9,0.04,no_task,1.0,0.0,0.4375,0.0175,1.5466800000467629,80
h0.01_r0.9_s10049,10049,0.01,0.9,0.04,never,0.6125,0.10312500000000002,0.05,0.10512500000000002,1.109584999994695,80
h0.01_r0.9_s10049,10049,0.01,0.9,0.04,fresh,1.0,0.0,1.0125,0.0405,1.205149000043093,80
h0.01_r0.9_s10049,10049,0.01,0.9,0.04,ttl,0.975,0.008749999999999999,0.275,0.01975,1.254201999927318,80
h0.01_r0.9_s10049,10049,0.01,0.9,0.04,entropy,1.0,0.0,0.325,0.013000000000000001,1.258006999933059,80
h0.01_r0.9_s10049,10049,0.01,0.9,0.04,random,0.8375,0.056874999999999995,0.3,0.06887499999999999,1.4326790000041,80
h0.01_r0.9_s10049,10049,0.01,0.9,0.04,myopic,0.9375,0.021875,0.1125,0.026375,1.1757039999338303,80
h0.01_r0.9_s10049,10049,0.01,0.9,0.04,recheck,0.975,0.008749999999999999,0.2375,0.01825,1.5556839999817385,80
h0.01_r0.9_s10049,10049,0.01,0.9,0.04,no_task,0.9625,0.013124999999999998,0.4375,0.030625000000000003,1.5707669999756035,80
h0.01_r0.9_s10050,10050,0.01,0.9,0.04,never,1.0,0.0,0.05,0.002,1.071887999955834,80
h0.01_r0.9_s10050,10050,0.01,0.9,0.04,fresh,1.0,0.0,0.9125,0.0365,1.205317999961153,80
h0.01_r0.9_s10050,10050,0.01,0.9,0.04,ttl,1.0,0.0,0.2375,0.0095,1.2281329999268564,80
h0.01_r0.9_s10050,10050,0.01,0.9,0.04,entropy,1.0,0.0,0.25,0.01,1.279148999969948,80
h0.01_r0.9_s10050,10050,0.01,0.9,0.04,random,1.0,0.0,0.1625,0.006500000000000001,1.2761140000066007,80
h0.01_r0.9_s10050,10050,0.01,0.9,0.04,myopic,1.0,0.0,0.0875,0.0035000000000000005,1.1560240000108024,80
h0.01_r0.9_s10050,10050,0.01,0.9,0.04,recheck,1.0,0.0,0.175,0.007000000000000001,1.5542109999842069,80
h0.01_r0.9_s10050,10050,0.01,0.9,0.04,no_task,1.0,0.0,0.4375,0.0175,1.5466809999225006,80
h0.01_r0.9_s10051,10051,0.01,0.9,0.04,never,0.9875,0.0043749999999999995,0.05,0.0063750000000000005,1.0865600000897757,80
h0.01_r0.9_s10051,10051,0.01,0.9,0.04,fresh,1.0,0.0,1.05,0.041999999999999996,1.2019229999395975,80
h0.01_r0.9_s10051,10051,0.01,0.9,0.04,ttl,1.0,0.0,0.25,0.01,1.394231999938711,80
h0.01_r0.9_s10051,10051,0.01,0.9,0.04,entropy,0.9875,0.0043749999999999995,0.325,0.017375,1.234331999967253,80
h0.01_r0.9_s10051,10051,0.01,0.9,0.04,random,0.9875,0.0043749999999999995,0.275,0.015375,1.4601799999809373,80
h0.01_r0.9_s10051,10051,0.01,0.9,0.04,myopic,0.9875,0.0043749999999999995,0.1625,0.010875,1.1590289999503511,80
h0.01_r0.9_s10051,10051,0.01,0.9,0.04,recheck,0.9875,0.0043749999999999995,0.275,0.015375,1.5741919999072707,80
h0.01_r0.9_s10051,10051,0.01,0.9,0.04,no_task,0.9875,0.0043749999999999995,0.4375,0.021875,1.58188299997164,80
h0.01_r0.9_s10052,10052,0.01,0.9,0.04,never,0.575,0.328125,0.05,0.330125,1.0956940000141913,80
h0.01_r0.9_s10052,10052,0.01,0.9,0.04,fresh,1.0,0.0,0.675,0.027000000000000003,1.1929199999940465,80
h0.01_r0.9_s10052,10052,0.01,0.9,0.04,ttl,0.9625,0.013124999999999998,0.175,0.020124999999999997,1.2210319999894637,80
h0.01_r0.9_s10052,10052,0.01,0.9,0.04,entropy,0.9875,0.0043749999999999995,0.2,0.012375,1.3591990000350052,80
h0.01_r0.9_s10052,10052,0.01,0.9,0.04,random,0.975,0.016875,0.175,0.023875,1.290927000013653,80
h0.01_r0.9_s10052,10052,0.01,0.9,0.04,myopic,0.925,0.026250000000000002,0.1125,0.03075,1.1827140000377767,80
h0.01_r0.9_s10052,10052,0.01,0.9,0.04,recheck,0.9625,0.013124999999999998,0.1875,0.020624999999999998,1.5530499999840686,80
h0.01_r0.9_s10052,10052,0.01,0.9,0.04,no_task,0.95,0.017499999999999998,0.4375,0.034999999999999996,1.5759250001110559,80
h0.01_r0.9_s10053,10053,0.01,0.9,0.04,never,0.7625,0.17249999999999996,0.05,0.17449999999999996,1.0898650000399357,80
h0.01_r0.9_s10053,10053,0.01,0.9,0.04,fresh,1.0,0.0,0.8375,0.0335,1.2218529999472594,80
h0.01_r0.9_s10053,10053,0.01,0.9,0.04,ttl,1.0,0.0,0.2125,0.0085,1.2567859999990105,80
h0.01_r0.9_s10053,10053,0.01,0.9,0.04,entropy,1.0,0.0,0.225,0.009,1.2937409999267402,80
h0.01_r0.9_s10053,10053,0.01,0.9,0.04,random,0.975,0.016875,0.2125,0.025375,1.5283629999203185,80
h0.01_r0.9_s10053,10053,0.01,0.9,0.04,myopic,1.0,0.0,0.1625,0.006500000000000001,1.1718380000047546,80
h0.01_r0.9_s10053,10053,0.01,0.9,0.04,recheck,1.0,0.0,0.25,0.01,1.8806209999411294,80
h0.01_r0.9_s10053,10053,0.01,0.9,0.04,no_task,1.0,0.0,0.4375,0.0175,1.6038659999821903,80
h0.01_r0.9_s10054,10054,0.01,0.9,0.04,never,0.7,0.09437500000000001,0.05,0.09637500000000002,1.0765050000145493,80
h0.01_r0.9_s10054,10054,0.01,0.9,0.04,fresh,1.0,0.0,1.2625,0.0505,1.2067500000512155,80
h0.01_r0.9_s10054,10054,0.01,0.9,0.04,ttl,0.9125,0.019375,0.3125,0.031875,1.228663000006236,80
h0.01_r0.9_s10054,10054,0.01,0.9,0.04,entropy,0.9875,0.003125,0.325,0.016125,1.2684729999818956,80
h0.01_r0.9_s10054,10054,0.01,0.9,0.04,random,0.9375,0.015625,0.4125,0.032125,1.3058389999969222,80
h0.01_r0.9_s10054,10054,0.01,0.9,0.04,myopic,0.7625,0.05375,0.15,0.05974999999999999,1.1921289999463625,80
h0.01_r0.9_s10054,10054,0.01,0.9,0.04,recheck,0.9625,0.009375,0.3,0.021374999999999998,1.5606120000484225,80
h0.01_r0.9_s10054,10054,0.01,0.9,0.04,no_task,0.9125,0.01875,0.4375,0.036250000000000004,1.5900250000413507,80
h0.01_r0.9_s10055,10055,0.01,0.9,0.04,never,1.0,0.0,0.05,0.002,1.0784980000835276,80
h0.01_r0.9_s10055,10055,0.01,0.9,0.04,fresh,1.0,0.0,0.675,0.027000000000000003,1.1980670000184546,80
h0.01_r0.9_s10055,10055,0.01,0.9,0.04,ttl,1.0,0.0,0.175,0.007000000000000001,1.2243859999898632,80
h0.01_r0.9_s10055,10055,0.01,0.9,0.04,entropy,1.0,0.0,0.2125,0.0085,1.2488539999822024,80
h0.01_r0.9_s10055,10055,0.01,0.9,0.04,random,1.0,0.0,0.1375,0.0055,1.3000200000305995,80
h0.01_r0.9_s10055,10055,0.01,0.9,0.04,myopic,1.0,0.0,0.125,0.005,1.3347230000135824,80
h0.01_r0.9_s10055,10055,0.01,0.9,0.04,recheck,1.0,0.0,0.175,0.007000000000000001,1.6542119999485294,80
h0.01_r0.9_s10055,10055,0.01,0.9,0.04,no_task,1.0,0.0,0.4375,0.0175,1.5721979999625546,80
h0.01_r0.9_s10056,10056,0.01,0.9,0.04,never,1.0,0.0,0.05,0.002,1.1024239998960184,80
h0.01_r0.9_s10056,10056,0.01,0.9,0.04,fresh,1.0,0.0,1.025,0.041,1.1888239999962025,80
h0.01_r0.9_s10056,10056,0.01,0.9,0.04,ttl,1.0,0.0,0.275,0.011,1.2332600000490856,80
h0.01_r0.9_s10056,10056,0.01,0.9,0.04,entropy,1.0,0.0,0.3375,0.013500000000000002,1.29358999993201,80
h0.01_r0.9_s10056,10056,0.01,0.9,0.04,random,1.0,0.0,0.25,0.01,1.2938009999743372,80
h0.01_r0.9_s10056,10056,0.01,0.9,0.04,myopic,1.0,0.0,0.15,0.006,1.1661999999432737,80
h0.01_r0.9_s10056,10056,0.01,0.9,0.04,recheck,1.0,0.0,0.2375,0.0095,1.5518879999945057,80
h0.01_r0.9_s10056,10056,0.01,0.9,0.04,no_task,1.0,0.0,0.4375,0.0175,1.6110569999909785,80
h0.01_r0.9_s10057,10057,0.01,0.9,0.04,never,0.3875,0.3756249999999997,0.05,0.3776249999999997,1.0731700000405908,80
h0.01_r0.9_s10057,10057,0.01,0.9,0.04,fresh,1.0,0.0,1.3375,0.053500000000000006,1.2586579999833702,80
h0.01_r0.9_s10057,10057,0.01,0.9,0.04,ttl,0.975,0.015,0.325,0.028000000000000004,1.2552330000517031,80
h0.01_r0.9_s10057,10057,0.01,0.9,0.04,entropy,0.95,0.02125,0.425,0.038250000000000006,1.3418130000673045,80
h0.01_r0.9_s10057,10057,0.01,0.9,0.04,random,0.9,0.04687500000000001,0.3125,0.059375,1.292149000050813,80
h0.01_r0.9_s10057,10057,0.01,0.9,0.04,myopic,0.9125,0.03937500000000001,0.2125,0.04787500000000001,1.1864900000091438,80
h0.01_r0.9_s10057,10057,0.01,0.9,0.04,recheck,0.9125,0.052500000000000005,0.35,0.0665,1.5498550000074829,80
h0.01_r0.9_s10057,10057,0.01,0.9,0.04,no_task,0.925,0.040625,0.4375,0.058125,1.7103249999763648,80
h0.01_r0.9_s10058,10058,0.01,0.9,0.04,never,0.85,0.050624999999999996,0.05,0.052625,1.074151000011625,80
h0.01_r0.9_s10058,10058,0.01,0.9,0.04,fresh,1.0,0.0,1.8,0.072,1.1935699999412464,80
h0.01_r0.9_s10058,10058,0.01,0.9,0.04,ttl,0.9875,0.003125,0.4375,0.020625,1.3404910000645032,80
h0.01_r0.9_s10058,10058,0.01,0.9,0.04,entropy,0.9875,0.003125,0.5,0.023125,1.254862999985562,80
h0.01_r0.9_s10058,10058,0.01,0.9,0.04,random,0.975,0.006875000000000001,0.55,0.028875,1.328023000041867,80
h0.01_r0.9_s10058,10058,0.01,0.9,0.04,myopic,0.8875,0.023124999999999996,0.2,0.031124999999999996,1.2513570000010077,80
h0.01_r0.9_s10058,10058,0.01,0.9,0.04,recheck,0.95,0.013750000000000002,0.4125,0.03025,1.6244969999661407,80
h0.01_r0.9_s10058,10058,0.01,0.9,0.04,no_task,0.95,0.01625,0.4375,0.03375,1.6761950000727666,80
h0.01_r0.9_s10059,10059,0.01,0.9,0.04,never,0.725,0.11124999999999993,0.05,0.11324999999999993,1.0909470000797228,80
h0.01_r0.9_s10059,10059,0.01,0.9,0.04,fresh,1.0,0.0,1.425,0.05700000000000001,1.1923289999913322,80
h0.01_r0.9_s10059,10059,0.01,0.9,0.04,ttl,1.0,0.0,0.35,0.014000000000000002,1.2791590000915676,80
h0.01_r0.9_s10059,10059,0.01,0.9,0.04,entropy,1.0,0.0,0.375,0.015,1.265106999994714,80
h0.01_r0.9_s10059,10059,0.01,0.9,0.04,random,0.8875,0.04687500000000001,0.45,0.064875,1.3214319999406143,80
h0.01_r0.9_s10059,10059,0.01,0.9,0.04,myopic,1.0,0.0,0.1625,0.006500000000000001,1.1926490000178092,80
h0.01_r0.9_s10059,10059,0.01,0.9,0.04,recheck,1.0,0.0,0.3375,0.013500000000000002,1.568904000009752,80
h0.01_r0.9_s10059,10059,0.01,0.9,0.04,no_task,0.95,0.0325,0.4375,0.05,1.5672309999672507,80
h0.01_r0.9_s10060,10060,0.01,0.9,0.04,never,0.9375,0.04375,0.05,0.04575,1.341982999974789,80
h0.01_r0.9_s10060,10060,0.01,0.9,0.04,fresh,1.0,0.0,1.175,0.047,1.288423000005423,80
h0.01_r0.9_s10060,10060,0.01,0.9,0.04,ttl,0.9875,0.003125,0.2875,0.014624999999999999,1.254951999953846,80
h0.01_r0.9_s10060,10060,0.01,0.9,0.04,entropy,1.0,0.0,0.325,0.013000000000000001,1.2455280000267521,80
h0.01_r0.9_s10060,10060,0.01,0.9,0.04,random,0.9875,0.003125,0.4,0.019125,1.2865200000078403,80
h0.01_r0.9_s10060,10060,0.01,0.9,0.04,myopic,0.975,0.00625,0.2,0.014250000000000002,1.3229539999883855,80
h0.01_r0.9_s10060,10060,0.01,0.9,0.04,recheck,0.975,0.00625,0.325,0.01925,1.5795990000242455,80
h0.01_r0.9_s10060,10060,0.01,0.9,0.04,no_task,0.975,0.00625,0.4375,0.02375,1.5801109999529217,80
h0.01_r0.9_s10061,10061,0.01,0.9,0.04,never,0.575,0.2275000000000001,0.05,0.2295000000000001,1.092919000029724,80
h0.01_r0.9_s10061,10061,0.01,0.9,0.04,fresh,1.0,0.0,1.125,0.045,1.2288340000168319,80
h0.01_r0.9_s10061,10061,0.01,0.9,0.04,ttl,1.0,0.0,0.2875,0.0115,1.239419000057751,80
h0.01_r0.9_s10061,10061,0.01,0.9,0.04,entropy,1.0,0.0,0.2875,0.0115,1.2371259999781614,80
h0.01_r0.9_s10061,10061,0.01,0.9,0.04,random,0.925,0.04375,0.375,0.058750000000000004,1.3118680000161476,80
h0.01_r0.9_s10061,10061,0.01,0.9,0.04,myopic,1.0,0.0,0.2125,0.0085,1.1627650000036738,80
h0.01_r0.9_s10061,10061,0.01,0.9,0.04,recheck,1.0,0.0,0.3375,0.013500000000000002,1.5877719999934925,80
h0.01_r0.9_s10061,10061,0.01,0.9,0.04,no_task,0.9875,0.0043749999999999995,0.4375,0.021875,1.567081000075632,80
h0.01_r0.9_s10062,10062,0.01,0.9,0.04,never,0.7125,0.17437500000000006,0.05,0.17637500000000006,1.0805509999727292,80
h0.01_r0.9_s10062,10062,0.01,0.9,0.04,fresh,1.0,0.0,0.8375,0.0335,1.196885000013026,80
h0.01_r0.9_s10062,10062,0.01,0.9,0.04,ttl,1.0,0.0,0.2625,0.010499999999999999,2.3989789999632194,80
h0.01_r0.9_s10062,10062,0.01,0.9,0.04,entropy,1.0,0.0,0.3,0.012,1.6112970000676796,80
h0.01_r0.9_s10062,10062,0.01,0.9,0.04,random,0.95,0.019999999999999997,0.3,0.031999999999999994,3.5976770000161196,80
h0.01_r0.9_s10062,10062,0.01,0.9,0.04,myopic,0.95,0.0075,0.2125,0.016,1.2131500000123197,80
h0.01_r0.9_s10062,10062,0.01,0.9,0.04,recheck,1.0,0.0,0.2875,0.0115,1.6627350000817387,80
h0.01_r0.9_s10062,10062,0.01,0.9,0.04,no_task,0.9375,0.028125,0.4375,0.045625000000000006,1.595652999981212,80
h0.01_r0.9_s10063,10063,0.01,0.9,0.04,never,0.9375,0.015625,0.05,0.017625,1.1599299999716095,80
h0.01_r0.9_s10063,10063,0.01,0.9,0.04,fresh,1.0,0.0,1.525,0.061,1.2552029999142178,80
h0.01_r0.9_s10063,10063,0.01,0.9,0.04,ttl,1.0,0.0,0.3875,0.0155,1.3115270000980672,80
h0.01_r0.9_s10063,10063,0.01,0.9,0.04,entropy,0.9875,0.003125,0.3875,0.018625,1.31747600005383,80
h0.01_r0.9_s10063,10063,0.01,0.9,0.04,random,0.9875,0.003125,0.35,0.017125,1.2883330000477144,80
h0.01_r0.9_s10063,10063,0.01,0.9,0.04,myopic,0.9,0.025,0.1875,0.0325,1.1809620000349241,80
h0.01_r0.9_s10063,10063,0.01,0.9,0.04,recheck,1.0,0.0,0.35,0.014000000000000002,1.6235250000136148,80
h0.01_r0.9_s10063,10063,0.01,0.9,0.04,no_task,1.0,0.0,0.4375,0.0175,1.6643669999893973,80
h0.01_r0.9_s10000,10000,0.01,0.9,0.12,never,0.6375,0.26062499999999994,0.05,0.26662499999999995,1.186350000011771,80
h0.01_r0.9_s10000,10000,0.01,0.9,0.12,fresh,1.0,0.0,0.9125,0.1095,1.3829839999743854,80
h0.01_r0.9_s10000,10000,0.01,0.9,0.12,ttl,0.75,0.18000000000000008,0.1375,0.19650000000000006,1.2404210000340754,80
h0.01_r0.9_s10000,10000,0.01,0.9,0.12,entropy,0.8875,0.09812499999999999,0.2,0.122125,1.3679720000254747,80
h0.01_r0.9_s10000,10000,0.01,0.9,0.12,random,0.9,0.09,0.125,0.10499999999999998,1.3104760000715032,80
h0.01_r0.9_s10000,10000,0.01,0.9,0.12,myopic,0.725,0.20375000000000004,0.0875,0.21425000000000005,1.1876910000410135,80
h0.01_r0.9_s10000,10000,0.01,0.9,0.12,recheck,0.9875,0.008125,0.2,0.032125,1.7266499999095686,80
h0.01_r0.9_s10000,10000,0.01,0.9,0.12,no_task,0.775,0.17125000000000004,0.2375,0.19975000000000004,1.6611319999810803,80
h0.01_r0.9_s10001,10001,0.01,0.9,0.12,never,0.9375,0.030625000000000003,0.05,0.036625000000000005,1.1132500000030632,80
h0.01_r0.9_s10001,10001,0.01,0.9,0.12,fresh,1.0,0.0,1.1625,0.1395,1.3153630000033445,80
h0.01_r0.9_s10001,10001,0.01,0.9,0.12,ttl,1.0,0.0,0.15,0.018,1.321442000062234,80
h0.01_r0.9_s10001,10001,0.01,0.9,0.12,entropy,1.0,0.0,0.2625,0.0315,1.3393400000722977,80
h0.01_r0.9_s10001,10001,0.01,0.9,0.12,random,0.9375,0.030625000000000003,0.1625,0.050124999999999996,1.3246470000467525,80
h0.01_r0.9_s10001,10001,0.01,0.9,0.12,myopic,0.9125,0.021875,0.0875,0.032375,1.243496000029154,80
