file,path,reference,observed,abs_error,ulp_units
021_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.37779456,0.37779455999999995,5.551115123125783e-17,1.0
021_single_single_effect_exact.json,records.3.predicted_task_error_after_receipts,0.22559999999999997,0.2256,2.7755575615628914e-17,1.0
021_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.3777945599999999,0.37779455999999995,5.551115123125783e-17,1.0
022_single_single_effect_exact.json,records.6.predicted_task_error_after_receipts,0.11999999999999998,0.12,1.3877787807814457e-17,1.0
023_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.17905246450780327,0.17905246450780324,2.7755575615628914e-17,1.0
023_single_single_effect_exact.json,records.6.predicted_task_error_after_receipts,0.22560000000000002,0.2256,2.7755575615628914e-17,1.0
024_single_single_effect_exact.json,records.7.predicted_task_error_after_receipts,0.5976673228779964,0.5976673228779965,1.1102230246251565e-16,1.0
025_single_single_effect_exact.json,records.0.predicted_task_error_after_receipts,0.073446,0.07344600000000001,1.3877787807814457e-17,1.0
025_single_single_effect_exact.json,records.3.predicted_task_error_after_receipts,0.1003999909471273,0.10039999094712729,1.3877787807814457e-17,1.0
025_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.05761833097824141,0.057618330978241414,6.938893903907228e-18,1.0
025_single_single_effect_exact.json,records.6.predicted_task_error_after_receipts,0.0230177402714112,0.023017740271411197,3.469446951953614e-18,1.0
026_single_single_effect_exact.json,records.3.predicted_task_error_after_receipts,0.18434999999999999,0.18435,2.7755575615628914e-17,1.0
026_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.3127185599999999,0.31271856,5.551115123125783e-17,1.0
027_single_single_effect_exact.json,records.3.predicted_task_error_after_receipts,0.40822039115828435,0.4082203911582843,5.551115123125783e-17,1.0
028_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.38142763084799997,0.3814276308479999,5.551115123125783e-17,1.0
029_single_single_effect_exact.json,records.0.predicted_task_error_after_receipts,0.27166799999999997,0.271668,5.551115123125783e-17,1.0
030_single_single_effect_exact.json,records.0.predicted_task_error_after_receipts,0.14065799999999998,0.140658,2.7755575615628914e-17,1.0
030_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.17905246450780327,0.17905246450780324,2.7755575615628914e-17,1.0
030_single_single_effect_exact.json,records.6.predicted_task_error_after_receipts,0.38800251474788344,0.3880025147478835,5.551115123125783e-17,1.0
030_single_single_effect_exact.json,records.7.predicted_task_error_after_receipts,0.5076269759316081,0.507626975931608,1.1102230246251565e-16,1.0
031_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.37779456,0.37779455999999995,5.551115123125783e-17,1.0
031_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.48517875152812023,0.4851787515281202,5.551115123125783e-17,1.0
031_single_single_effect_exact.json,records.6.predicted_task_error_after_receipts,0.38800251474788344,0.3880025147478835,5.551115123125783e-17,1.0
031_single_single_effect_exact.json,records.7.predicted_task_error_after_receipts,0.5076269759316081,0.507626975931608,1.1102230246251565e-16,1.0
032_single_single_effect_exact.json,records.3.predicted_task_error_after_receipts,0.18434999999999999,0.18435,2.7755575615628914e-17,1.0
032_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.3127185599999999,0.31271856,5.551115123125783e-17,1.0
032_single_single_effect_exact.json,records.6.predicted_task_error_after_receipts,0.22560000000000002,0.2256,2.7755575615628914e-17,1.0
033_single_single_effect_exact.json,records.5.predicted_task_error_after_receipts,0.30577125756672,0.30577125756671997,5.551115123125783e-17,1.0
034_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.45526936012799996,0.4552693601279999,5.551115123125783e-17,1.0
034_single_single_effect_exact.json,records.3.predicted_task_error_after_receipts,0.37825059532800004,0.378250595328,5.551115123125783e-17,1.0
034_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.5147047587582687,0.5147047587582688,1.1102230246251565e-16,1.0
035_single_single_effect_exact.json,records.3.predicted_task_error_after_receipts,0.253762230528,0.25376223052799995,5.551115123125783e-17,1.0
035_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.36304152738424006,0.3630415273842401,5.551115123125783e-17,1.0
036_single_single_effect_exact.json,records.0.predicted_task_error_after_receipts,0.073446,0.07344600000000001,1.3877787807814457e-17,1.0
036_single_single_effect_exact.json,records.3.predicted_task_error_after_receipts,0.1003999909471273,0.10039999094712729,1.3877787807814457e-17,1.0
036_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.05761833097824141,0.057618330978241414,6.938893903907228e-18,1.0
036_single_single_effect_exact.json,records.7.predicted_task_error_after_receipts,0.33469858252799994,0.334698582528,5.551115123125783e-17,1.0
037_single_single_effect_exact.json,records.0.predicted_task_error_after_receipts,0.18434999999999999,0.18435,2.7755575615628914e-17,1.0
037_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.31271855999999987,0.31271856,1.1102230246251565e-16,2.0
037_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.3127185599999999,0.31271856,5.551115123125783e-17,1.0
037_single_single_effect_exact.json,records.7.predicted_task_error_after_receipts,0.5252134091646438,0.5252134091646439,1.1102230246251565e-16,1.0
038_single_single_effect_exact.json,records.3.predicted_task_error_after_receipts,0.22559999999999997,0.2256,2.7755575615628914e-17,1.0
038_single_single_effect_exact.json,records.6.predicted_task_error_after_receipts,0.22560000000000002,0.2256,2.7755575615628914e-17,1.0
039_single_single_effect_exact.json,records.3.predicted_task_error_after_receipts,0.37825059532800004,0.378250595328,5.551115123125783e-17,1.0
039_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.5147047587582687,0.5147047587582688,1.1102230246251565e-16,1.0
039_single_single_effect_exact.json,records.7.predicted_task_error_after_receipts,0.4752877674924673,0.47528776749246726,5.551115123125783e-17,1.0
040_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.38036428108799997,0.3803642810879999,5.551115123125783e-17,1.0
040_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.36176778375936003,0.36176778375936,5.551115123125783e-17,1.0
040_single_single_effect_exact.json,records.6.predicted_task_error_after_receipts,0.27581748,0.27581747999999995,5.551115123125783e-17,1.0
040_single_single_effect_exact.json,records.7.predicted_task_error_after_receipts,0.4093310506444799,0.40933105064447994,5.551115123125783e-17,1.0
041_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.04077151795199999,0.040771517951999986,6.938893903907228e-18,1.0
042_single_single_effect_exact.json,records.0.predicted_task_error_after_receipts,0.22559999999999997,0.2256,2.7755575615628914e-17,1.0
042_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.37779456,0.37779455999999995,5.551115123125783e-17,1.0
042_single_single_effect_exact.json,records.7.predicted_task_error_after_receipts,0.10494843720050073,0.10494843720050072,1.3877787807814457e-17,1.0
043_single_single_effect_exact.json,records.6.predicted_task_error_after_receipts,0.11999999999999998,0.12,1.3877787807814457e-17,1.0
044_single_single_effect_exact.json,records.0.predicted_task_error_after_receipts,0.23008799999999996,0.23008800000000001,5.551115123125783e-17,2.0
044_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.38036428108799997,0.3803642810879999,5.551115123125783e-17,1.0
044_single_single_effect_exact.json,records.3.predicted_task_error_after_receipts,0.40822039115828435,0.4082203911582843,5.551115123125783e-17,1.0
044_single_single_effect_exact.json,records.6.predicted_task_error_after_receipts,0.31759871999999995,0.31759872,5.551115123125783e-17,1.0
044_single_single_effect_exact.json,records.7.predicted_task_error_after_receipts,0.47597111196671993,0.4759711119667199,5.551115123125783e-17,1.0
045_single_single_effect_exact.json,records.0.predicted_task_error_after_receipts,0.27166799999999997,0.271668,5.551115123125783e-17,1.0
045_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.22810679999999997,0.2281068,2.7755575615628914e-17,1.0
046_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.04077151795199999,0.040771517951999986,6.938893903907228e-18,1.0
046_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.02114998392608047,0.021149983926080466,3.469446951953614e-18,1.0
047_single_single_effect_exact.json,records.0.predicted_task_error_after_receipts,0.18434999999999999,0.18435,2.7755575615628914e-17,1.0
047_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.31271855999999987,0.31271856,1.1102230246251565e-16,2.0
047_single_single_effect_exact.json,records.3.predicted_task_error_after_receipts,0.22559999999999997,0.2256,2.7755575615628914e-17,1.0
047_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.3777945599999999,0.37779455999999995,5.551115123125783e-17,1.0
047_single_single_effect_exact.json,records.6.predicted_task_error_after_receipts,0.18434999999999999,0.18435,2.7755575615628914e-17,1.0
047_single_single_effect_exact.json,records.7.predicted_task_error_after_receipts,0.3127185599999999,0.31271856,5.551115123125783e-17,1.0
048_single_single_effect_exact.json,records.0.predicted_task_error_after_receipts,0.18434999999999999,0.18435,2.7755575615628914e-17,1.0
048_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.31271855999999987,0.31271856,1.1102230246251565e-16,2.0
048_single_single_effect_exact.json,records.3.predicted_task_error_after_receipts,0.1003999909471273,0.10039999094712729,1.3877787807814457e-17,1.0
048_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.05761833097824141,0.057618330978241414,6.938893903907228e-18,1.0
049_single_single_effect_exact.json,records.6.predicted_task_error_after_receipts,0.11999999999999998,0.12,1.3877787807814457e-17,1.0
050_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.37779456,0.37779455999999995,5.551115123125783e-17,1.0
050_single_single_effect_exact.json,records.5.predicted_task_error_after_receipts,0.24897128639999996,0.2489712864,2.7755575615628914e-17,1.0
052_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.21650752894463995,0.21650752894463998,2.7755575615628914e-17,1.0
053_single_single_effect_exact.json,records.0.predicted_task_error_after_receipts,0.22559999999999997,0.2256,2.7755575615628914e-17,1.0
053_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.37779456,0.37779455999999995,5.551115123125783e-17,1.0
054_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.04077151795199999,0.040771517951999986,6.938893903907228e-18,1.0
054_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.02114998392608047,0.021149983926080466,3.469446951953614e-18,1.0
055_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.3441084288,0.3441084287999999,5.551115123125783e-17,1.0
056_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.21412110041856,0.21412110041855997,2.7755575615628914e-17,1.0
058_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.37779456,0.37779455999999995,5.551115123125783e-17,1.0
059_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.34779102719999994,0.3477910272,5.551115123125783e-17,1.0
060_single_single_effect_exact.json,records.1.predicted_task_error_after_receipts,0.45526936012799996,0.4552693601279999,5.551115123125783e-17,1.0
060_single_single_effect_exact.json,records.3.predicted_task_error_after_receipts,0.37825059532800004,0.378250595328,5.551115123125783e-17,1.0
060_single_single_effect_exact.json,records.7.predicted_task_error_after_receipts,0.4752877674924673,0.47528776749246726,5.551115123125783e-17,1.0
061_single_single_effect_exact.json,records.3.predicted_task_error_after_receipts,0.319840544448,0.3198405444479999,5.551115123125783e-17,1.0
061_single_single_effect_exact.json,records.6.predicted_task_error_after_receipts,0.334497296448,0.33449729644799997,5.551115123125783e-17,1.0
062_single_single_effect_exact.json,records.2.predicted_task_error_after_receipts,0.26670797796863993,0.26670797796864,5.551115123125783e-17,1.0
062_single_single_effect_exact.json,records.4.predicted_task_error_after_receipts,0.12000000000000001,0.12,1.3877787807814457e-17,1.0
063_single_single_effect_exact.json,records.6.predicted_task_error_after_receipts,0.22560000000000002,0.2256,2.7755575615628914e-17,1.0
063_single_single_effect_exact.json,records.7.predicted_task_error_after_receipts,0.37779456,0.37779455999999995,5.551115123125783e-17,1.0
000_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.22559999999999997,0.2256,2.7755575615628914e-17,1.0
000_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.37779456,0.37779455999999995,5.551115123125783e-17,1.0
000_single_any_exact.json,records.3.predicted_task_error_after_receipts,0.22559999999999997,0.2256,2.7755575615628914e-17,1.0
000_single_any_exact.json,records.4.predicted_task_error_after_receipts,0.3777945599999999,0.37779455999999995,5.551115123125783e-17,1.0
001_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.37779456,0.37779455999999995,5.551115123125783e-17,1.0
001_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.22560000000000002,0.2256,2.7755575615628914e-17,1.0
004_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.073446,0.07344600000000001,1.3877787807814457e-17,1.0
005_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.38036428108799997,0.3803642810879999,5.551115123125783e-17,1.0
005_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.5361069321236066,0.5361069321236065,1.1102230246251565e-16,1.0
006_single_any_exact.json,records.2.predicted_task_error_after_receipts,0.052061063616,0.05206106361599999,6.938893903907228e-18,1.0
006_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.5851821561028222,0.5851821561028223,1.1102230246251565e-16,1.0
007_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.4605581324418047,0.46055813244180477,5.551115123125783e-17,1.0
008_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.43404104831999996,0.4340410483199999,5.551115123125783e-17,1.0
009_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.073446,0.07344600000000001,1.3877787807814457e-17,1.0
009_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.4188357207521279,0.418835720752128,1.1102230246251565e-16,2.0
010_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.3127185599999999,0.31271856,5.551115123125783e-17,1.0
010_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.17224412894638078,0.1722441289463808,2.7755575615628914e-17,1.0
011_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.433968604913664,0.43396860491366396,5.551115123125783e-17,1.0
011_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.49128621825296775,0.4912862182529677,5.551115123125783e-17,1.0
013_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.27166799999999997,0.271668,5.551115123125783e-17,1.0
013_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.3114732656639999,0.31147326566399997,5.551115123125783e-17,1.0
013_single_any_exact.json,records.2.predicted_task_error_after_receipts,0.16671361132799997,0.166713611328,2.7755575615628914e-17,1.0
013_single_any_exact.json,records.5.predicted_task_error_after_receipts,0.1552987008,0.15529870079999997,2.7755575615628914e-17,1.0
013_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.32421413507530306,0.3242141350753031,5.551115123125783e-17,1.0
014_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.14065799999999998,0.140658,2.7755575615628914e-17,1.0
014_single_any_exact.json,records.2.predicted_task_error_after_receipts,0.052061063616,0.05206106361599999,6.938893903907228e-18,1.0
014_single_any_exact.json,records.4.predicted_task_error_after_receipts,0.023475,0.023475000000000003,3.469446951953614e-18,1.0
015_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.22559999999999997,0.2256,2.7755575615628914e-17,1.0
015_single_any_exact.json,records.4.predicted_task_error_after_receipts,0.3127185599999999,0.31271856,5.551115123125783e-17,1.0
015_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.18434999999999999,0.18435,2.7755575615628914e-17,1.0
016_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.22559999999999997,0.2256,2.7755575615628914e-17,1.0
016_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.34211671679999994,0.3421167168,5.551115123125783e-17,1.0
017_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.11999999999999998,0.12,1.3877787807814457e-17,1.0
018_single_any_exact.json,records.2.predicted_task_error_after_receipts,0.052061063616,0.05206106361599999,6.938893903907228e-18,1.0
018_single_any_exact.json,records.5.predicted_task_error_after_receipts,0.1552987008,0.15529870079999997,2.7755575615628914e-17,1.0
018_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.32421413507530306,0.3242141350753031,5.551115123125783e-17,1.0
019_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.27166799999999997,0.271668,5.551115123125783e-17,1.0
019_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.5976673228779964,0.5976673228779965,1.1102230246251565e-16,1.0
020_single_any_exact.json,records.2.predicted_task_error_after_receipts,0.052061063616,0.05206106361599999,6.938893903907228e-18,1.0
020_single_any_exact.json,records.4.predicted_task_error_after_receipts,0.023475,0.023475000000000003,3.469446951953614e-18,1.0
021_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.22559999999999997,0.2256,2.7755575615628914e-17,1.0
021_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.37779456,0.37779455999999995,5.551115123125783e-17,1.0
021_single_any_exact.json,records.3.predicted_task_error_after_receipts,0.22559999999999997,0.2256,2.7755575615628914e-17,1.0
021_single_any_exact.json,records.4.predicted_task_error_after_receipts,0.3777945599999999,0.37779455999999995,5.551115123125783e-17,1.0
022_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.11999999999999998,0.12,1.3877787807814457e-17,1.0
023_single_any_exact.json,records.2.predicted_task_error_after_receipts,0.052061063616,0.05206106361599999,6.938893903907228e-18,1.0
024_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.5976673228779964,0.5976673228779965,1.1102230246251565e-16,1.0
025_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.073446,0.07344600000000001,1.3877787807814457e-17,1.0
026_single_any_exact.json,records.3.predicted_task_error_after_receipts,0.18434999999999999,0.18435,2.7755575615628914e-17,1.0
026_single_any_exact.json,records.4.predicted_task_error_after_receipts,0.3127185599999999,0.31271856,5.551115123125783e-17,1.0
028_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.38142763084799997,0.3814276308479999,5.551115123125783e-17,1.0
029_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.27166799999999997,0.271668,5.551115123125783e-17,1.0
029_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.5976673228779964,0.5976673228779965,1.1102230246251565e-16,1.0
030_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.14065799999999998,0.140658,2.7755575615628914e-17,1.0
030_single_any_exact.json,records.2.predicted_task_error_after_receipts,0.052061063616,0.05206106361599999,6.938893903907228e-18,1.0
030_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.5851821561028222,0.5851821561028223,1.1102230246251565e-16,1.0
031_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.37779456,0.37779455999999995,5.551115123125783e-17,1.0
031_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.5851821561028222,0.5851821561028223,1.1102230246251565e-16,1.0
032_single_any_exact.json,records.3.predicted_task_error_after_receipts,0.18434999999999999,0.18435,2.7755575615628914e-17,1.0
032_single_any_exact.json,records.4.predicted_task_error_after_receipts,0.3127185599999999,0.31271856,5.551115123125783e-17,1.0
032_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.22560000000000002,0.2256,2.7755575615628914e-17,1.0
033_single_any_exact.json,records.2.predicted_task_error_after_receipts,0.5172792691507201,0.51727926915072,1.1102230246251565e-16,1.0
033_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.5465859332579327,0.5465859332579328,1.1102230246251565e-16,1.0
034_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.45526936012799996,0.4552693601279999,5.551115123125783e-17,1.0
034_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.6139014428299653,0.6139014428299654,1.1102230246251565e-16,1.0
036_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.073446,0.07344600000000001,1.3877787807814457e-17,1.0
036_single_any_exact.json,records.2.predicted_task_error_after_receipts,0.16671361132799997,0.166713611328,2.7755575615628914e-17,1.0
036_single_any_exact.json,records.4.predicted_task_error_after_receipts,0.023475,0.023475000000000003,3.469446951953614e-18,1.0
036_single_any_exact.json,records.5.predicted_task_error_after_receipts,0.0404867952,0.040486795199999995,6.938893903907228e-18,1.0
037_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.18434999999999999,0.18435,2.7755575615628914e-17,1.0
037_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.31271855999999987,0.31271856,1.1102230246251565e-16,2.0
037_single_any_exact.json,records.4.predicted_task_error_after_receipts,0.3127185599999999,0.31271856,5.551115123125783e-17,1.0
037_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.5252134091646438,0.5252134091646439,1.1102230246251565e-16,1.0
038_single_any_exact.json,records.3.predicted_task_error_after_receipts,0.22559999999999997,0.2256,2.7755575615628914e-17,1.0
038_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.22560000000000002,0.2256,2.7755575615628914e-17,1.0
039_single_any_exact.json,records.4.predicted_task_error_after_receipts,0.41979342719999996,0.4197934271999999,5.551115123125783e-17,1.0
039_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.47290042757498874,0.4729004275749888,5.551115123125783e-17,1.0
040_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.38036428108799997,0.3803642810879999,5.551115123125783e-17,1.0
040_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.5361069321236066,0.5361069321236065,1.1102230246251565e-16,1.0
041_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.04077151795199999,0.040771517951999986,6.938893903907228e-18,1.0
041_single_any_exact.json,records.2.predicted_task_error_after_receipts,0.052061063616,0.05206106361599999,6.938893903907228e-18,1.0
041_single_any_exact.json,records.4.predicted_task_error_after_receipts,0.23325599999999996,0.233256,2.7755575615628914e-17,1.0
041_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.18434999999999999,0.18435,2.7755575615628914e-17,1.0
042_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.22559999999999997,0.2256,2.7755575615628914e-17,1.0
042_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.37779456,0.37779455999999995,5.551115123125783e-17,1.0
042_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.17076564609798361,0.17076564609798367,5.551115123125783e-17,2.0
043_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.11999999999999998,0.12,1.3877787807814457e-17,1.0
044_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.23008799999999996,0.23008800000000001,5.551115123125783e-17,2.0
044_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.38036428108799997,0.3803642810879999,5.551115123125783e-17,1.0
045_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.27166799999999997,0.271668,5.551115123125783e-17,1.0
045_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.4188357207521279,0.418835720752128,1.1102230246251565e-16,2.0
045_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.48757540235948427,0.4875754023594843,5.551115123125783e-17,1.0
046_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.04077151795199999,0.040771517951999986,6.938893903907228e-18,1.0
046_single_any_exact.json,records.2.predicted_task_error_after_receipts,0.052061063616,0.05206106361599999,6.938893903907228e-18,1.0
047_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.18434999999999999,0.18435,2.7755575615628914e-17,1.0
047_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.31271855999999987,0.31271856,1.1102230246251565e-16,2.0
047_single_any_exact.json,records.3.predicted_task_error_after_receipts,0.22559999999999997,0.2256,2.7755575615628914e-17,1.0
047_single_any_exact.json,records.4.predicted_task_error_after_receipts,0.3777945599999999,0.37779455999999995,5.551115123125783e-17,1.0
047_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.18434999999999999,0.18435,2.7755575615628914e-17,1.0
047_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.3127185599999999,0.31271856,5.551115123125783e-17,1.0
048_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.18434999999999999,0.18435,2.7755575615628914e-17,1.0
048_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.31271855999999987,0.31271856,1.1102230246251565e-16,2.0
048_single_any_exact.json,records.2.predicted_task_error_after_receipts,0.16671361132799997,0.166713611328,2.7755575615628914e-17,1.0
048_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.4216042698832205,0.4216042698832204,5.551115123125783e-17,1.0
049_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.11999999999999998,0.12,1.3877787807814457e-17,1.0
050_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.37779456,0.37779455999999995,5.551115123125783e-17,1.0
050_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.41979342719999996,0.4197934271999999,5.551115123125783e-17,1.0
051_single_any_exact.json,records.4.predicted_task_error_after_receipts,0.23325599999999996,0.233256,2.7755575615628914e-17,1.0
051_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.22560000000000002,0.2256,2.7755575615628914e-17,1.0
052_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.3114732656639999,0.31147326566399997,5.551115123125783e-17,1.0
052_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.5361069321236066,0.5361069321236065,1.1102230246251565e-16,1.0
053_single_any_exact.json,records.0.predicted_task_error_after_receipts,0.22559999999999997,0.2256,2.7755575615628914e-17,1.0
053_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.37779456,0.37779455999999995,5.551115123125783e-17,1.0
053_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.21120000000000003,0.2112,2.7755575615628914e-17,1.0
054_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.04077151795199999,0.040771517951999986,6.938893903907228e-18,1.0
054_single_any_exact.json,records.2.predicted_task_error_after_receipts,0.052061063616,0.05206106361599999,6.938893903907228e-18,1.0
054_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.05191797225707519,0.051917972257075194,6.938893903907228e-18,1.0
054_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.05976871019255698,0.05976871019255697,6.938893903907228e-18,1.0
055_single_any_exact.json,records.5.predicted_task_error_after_receipts,0.38832030720000005,0.3883203072,5.551115123125783e-17,1.0
055_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.6101541101980481,0.610154110198048,1.1102230246251565e-16,1.0
056_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.32421413507530306,0.3242141350753031,5.551115123125783e-17,1.0
057_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.3114732656639999,0.31147326566399997,5.551115123125783e-17,1.0
057_single_any_exact.json,records.4.predicted_task_error_after_receipts,0.23325600000000002,0.233256,2.7755575615628914e-17,1.0
058_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.37779456,0.37779455999999995,5.551115123125783e-17,1.0
059_single_any_exact.json,records.5.predicted_task_error_after_receipts,0.41979342719999996,0.4197934271999999,5.551115123125783e-17,1.0
060_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.45526936012799996,0.4552693601279999,5.551115123125783e-17,1.0
061_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.5361069321236066,0.5361069321236065,1.1102230246251565e-16,1.0
062_single_any_exact.json,records.1.predicted_task_error_after_receipts,0.3114732656639999,0.31147326566399997,5.551115123125783e-17,1.0
062_single_any_exact.json,records.2.predicted_task_error_after_receipts,0.16671361132799997,0.166713611328,2.7755575615628914e-17,1.0
063_single_any_exact.json,records.6.predicted_task_error_after_receipts,0.22560000000000002,0.2256,2.7755575615628914e-17,1.0
063_single_any_exact.json,records.7.predicted_task_error_after_receipts,0.37779456,0.37779455999999995,5.551115123125783e-17,1.0
