path,bytes,category
experiments/R7C1/vendor/toolsandbox/tests/__init__.py,100,experiments
experiments/R7C1/vendor/toolsandbox/tests/cli/__init__.py,100,experiments
experiments/R7C1/vendor/toolsandbox/tests/cli/cli_test.py,1813,experiments
experiments/R7C1/vendor/toolsandbox/tests/common/__init__.py,100,experiments
experiments/R7C1/vendor/toolsandbox/tests/common/evaluation_test.py,17801,experiments
experiments/R7C1/vendor/toolsandbox/tests/common/execution_context_test.py,27424,experiments
experiments/R7C1/vendor/toolsandbox/tests/common/message_conversion_test.py,2409,experiments
experiments/R7C1/vendor/toolsandbox/tests/common/tool_conversion_test.py,10654,experiments
experiments/R7C1/vendor/toolsandbox/tests/common/tool_discovery_test.py,2481,experiments
experiments/R7C1/vendor/toolsandbox/tests/common/utils_test.py,2789,experiments
experiments/R7C1/vendor/toolsandbox/tests/common/validators_test.py,4260,experiments
experiments/R7C1/vendor/toolsandbox/tests/roles/__init__.py,100,experiments
experiments/R7C1/vendor/toolsandbox/tests/roles/cohere_agent_test.py,876,experiments
experiments/R7C1/vendor/toolsandbox/tests/roles/execution_environment_test.py,11158,experiments
experiments/R7C1/vendor/toolsandbox/tests/tools/__init__.py,100,experiments
experiments/R7C1/vendor/toolsandbox/tests/tools/contact_test.py,5113,experiments
experiments/R7C1/vendor/toolsandbox/tests/tools/messaging_test.py,7846,experiments
experiments/R7C1/vendor/toolsandbox/tests/tools/rapid_api_search_tools_test.py,2764,experiments
experiments/R7C1/vendor/toolsandbox/tests/tools/reminder_test.py,8377,experiments
experiments/R7C1/vendor/toolsandbox/tests/tools/setting_test.py,3829,experiments
experiments/R7C1/vendor/toolsandbox/tests/tools/utilities_test.py,2352,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/__init__.py,100,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/analysis/__init__.py,100,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/analysis/analysis.py,2044,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/analysis/data_loading.py,2142,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/cli/__init__.py,9349,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/cli/utils.py,12745,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/common/__init__.py,100,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/common/evaluation.py,56027,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/common/execution_context.py,35461,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/common/message_conversion.py,17153,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/common/scenario.py,10307,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/common/tool_conversion.py,13231,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/common/tool_discovery.py,9346,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/common/tool_trace_extractors.py,3625,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/common/utils.py,13910,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/common/validators.py,7210,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/notebooks/playground_agg_results_comparison.ipynb,6802,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/notebooks/playground_single_run_analysis.ipynb,8256,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/notebooks/trajectory_comparison.ipynb,2924,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/roles/__init__.py,100,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/roles/anthropic_api_agent.py,20823,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/roles/anthropic_tool_utils.py,997,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/roles/base_role.py,5160,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/roles/cli_role.py,4549,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/roles/cohere_agent.py,12400,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/roles/execution_environment.py,15005,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/roles/gemini_agent.py,20258,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/roles/gorilla_api_agent.py,17100,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/roles/hermes_api_agent.py,13671,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/roles/hermes_prompts.yaml,868,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/roles/mistral_api_agent.py,15456,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/roles/mistral_tool_utils.py,49549,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/roles/openai_api_agent.py,6862,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/roles/openai_api_user.py,8366,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/roles/unhelpful_agent.py,1508,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/scenarios/__init__.py,5572,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/scenarios/base_scenarios.py,10833,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/scenarios/insufficient_information_scenarios.py,73027,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/scenarios/multiple_tool_call_scenarios.py,265184,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/scenarios/multiple_user_turn_scenarios.py,148087,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/scenarios/single_tool_call_scenarios.py,49816,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/scenarios/user_simulator_few_shot_examples.py,16942,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/tools/__init__.py,431,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/tools/contact.py,8095,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/tools/messaging.py,7143,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/tools/rapid_api_search_tools.py,13156,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/tools/reminder.py,10585,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/tools/setting.py,6362,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/tools/user_tools.py,1151,experiments
experiments/R7C1/vendor/toolsandbox/tool_sandbox/tools/utilities.py,8671,experiments
experiments/R7C_original_14_case/EXECUTION_PROMPT_ZH.md,2316,experiments
experiments/R7C_original_14_case/LICENSE,277,experiments
experiments/R7C_original_14_case/README_ZH.md,6267,experiments
experiments/R7C_original_14_case/SOURCE_MANIFEST.json,13136,experiments
experiments/R7C_original_14_case/UPSTREAM_MANIFEST.json,8587,experiments
experiments/R7C_original_14_case/config.example.json,758,experiments
experiments/R7C_original_14_case/docs/IMPLEMENTATION_PLAN.md,2114,experiments
experiments/R7C_original_14_case/docs/SOURCES.md,1455,experiments
experiments/R7C_original_14_case/docs/TRANSPORT_PROVENANCE.md,301,experiments
experiments/R7C_original_14_case/fixtures/cases.json,723686,experiments
experiments/R7C_original_14_case/pilot/__init__.py,0,experiments
experiments/R7C_original_14_case/pilot/client.py,257,experiments
experiments/R7C_original_14_case/pilot/common.py,10162,experiments
experiments/R7C_original_14_case/protocol.json,1515,experiments
experiments/R7C_original_14_case/r7c.py,1915,experiments
experiments/R7C_original_14_case/r7clib/__init__.py,0,experiments
experiments/R7C_original_14_case/r7clib/accounting.py,5966,experiments
experiments/R7C_original_14_case/r7clib/artifacts.py,4256,experiments
experiments/R7C_original_14_case/r7clib/audit.py,11409,experiments
experiments/R7C_original_14_case/r7clib/cases.py,7536,experiments
experiments/R7C_original_14_case/r7clib/experiment.py,2707,experiments
experiments/R7C_original_14_case/r7clib/goals.py,3377,experiments
experiments/R7C_original_14_case/r7clib/native.py,5012,experiments
experiments/R7C_original_14_case/r7clib/prompts.py,3482,experiments
experiments/R7C_original_14_case/r7clib/runtime.py,6603,experiments
experiments/R7C_original_14_case/r7clib/transport.py,8666,experiments
experiments/R7C_original_14_case/requirements.txt,929,experiments
experiments/R7C_original_14_case/tests/__init__.py,0,experiments
experiments/R7C_original_14_case/tests/test_artifacts.py,2001,experiments
experiments/R7C_original_14_case/tests/test_audit.py,2894,experiments
experiments/R7C_original_14_case/tests/test_native.py,4270,experiments
experiments/R7C_original_14_case/tests/test_protocol.py,2137,experiments
experiments/R7C_original_14_case/tests/test_runtime.py,2402,experiments
experiments/R7C_original_14_case/tests/test_transport.py,5132,experiments
experiments/R7C_original_14_case/tests/test_workflow.py,2502,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/.gitignore,2341,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/.pre-commit-config.yaml,952,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/ACKNOWLEDGEMENTS,141471,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/LICENSE,2668,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/README.md,48824,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/pyproject.toml,3214,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/__init__.py,100,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/cli/__init__.py,100,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/cli/cli_test.py,1813,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/common/__init__.py,100,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/common/evaluation_test.py,17801,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/common/execution_context_test.py,27424,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/common/message_conversion_test.py,2409,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/common/tool_conversion_test.py,10654,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/common/tool_discovery_test.py,2481,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/common/utils_test.py,2789,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/common/validators_test.py,4260,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/roles/__init__.py,100,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/roles/cohere_agent_test.py,876,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/roles/execution_environment_test.py,11158,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/tools/__init__.py,100,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/tools/contact_test.py,5113,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/tools/messaging_test.py,7846,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/tools/rapid_api_search_tools_test.py,2764,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/tools/reminder_test.py,8377,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/tools/setting_test.py,3829,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tests/tools/utilities_test.py,2352,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/__init__.py,100,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/analysis/__init__.py,100,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/analysis/analysis.py,2044,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/analysis/data_loading.py,2142,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/cli/__init__.py,9349,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/cli/utils.py,12745,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/common/__init__.py,100,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/common/evaluation.py,56027,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/common/execution_context.py,35461,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/common/message_conversion.py,17153,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/common/scenario.py,10307,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/common/tool_conversion.py,13231,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/common/tool_discovery.py,9346,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/common/tool_trace_extractors.py,3625,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/common/utils.py,13910,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/common/validators.py,7210,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/notebooks/playground_agg_results_comparison.ipynb,6802,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/notebooks/playground_single_run_analysis.ipynb,8256,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/notebooks/trajectory_comparison.ipynb,2924,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/roles/__init__.py,100,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/roles/anthropic_api_agent.py,20823,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/roles/anthropic_tool_utils.py,997,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/roles/base_role.py,5160,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/roles/cli_role.py,4549,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/roles/cohere_agent.py,12400,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/roles/execution_environment.py,15005,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/roles/gemini_agent.py,20258,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/roles/gorilla_api_agent.py,17100,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/roles/hermes_api_agent.py,13671,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/roles/hermes_prompts.yaml,868,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/roles/mistral_api_agent.py,15456,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/roles/mistral_tool_utils.py,49549,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/roles/openai_api_agent.py,6862,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/roles/openai_api_user.py,8366,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/roles/unhelpful_agent.py,1508,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/scenarios/__init__.py,5572,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/scenarios/base_scenarios.py,10833,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/scenarios/insufficient_information_scenarios.py,73027,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/scenarios/multiple_tool_call_scenarios.py,265184,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/scenarios/multiple_user_turn_scenarios.py,148087,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/scenarios/single_tool_call_scenarios.py,49816,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/scenarios/user_simulator_few_shot_examples.py,16942,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/tools/__init__.py,431,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/tools/contact.py,8095,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/tools/messaging.py,7143,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/tools/rapid_api_search_tools.py,13156,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/tools/reminder.py,10585,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/tools/setting.py,6362,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/tools/user_tools.py,1151,experiments
experiments/R7C_original_14_case/vendor/toolsandbox/tool_sandbox/tools/utilities.py,8671,experiments
experiments/R7_materials_collector/R7_Materials_Prompt_ZH.md,2404,experiments
experiments/R7_materials_collector/README_ZH.md,3067,experiments
experiments/R7_materials_collector/SOURCE_MANIFEST.json,402,experiments
experiments/R7_materials_collector/collect_materials.py,16253,experiments
experiments/R7_materials_collector/tests/test_collect.py,8888,experiments
experiments/R7_materials_collector/verification/tests_complete.log,2671,experiments
experiments/R7_materials_collector/verification/tests_final.log,2671,experiments
experiments/R7_materials_collector/verification/tests_green.log,2339,experiments
experiments/R7_materials_collector/verification/tests_red.log,1080,experiments
experiments/R9/EXECUTION_PROMPT_ZH.md,3012,experiments
experiments/R9/LICENSE,277,experiments
experiments/R9/README_ZH.md,7259,experiments
experiments/R9/SOURCE_MANIFEST.json,13990,experiments
experiments/R9/UPSTREAM_MANIFEST.json,8587,experiments
experiments/R9/config.example.json,758,experiments
experiments/R9/docs/ANALYSIS_LOCK_ZH.md,2177,experiments
experiments/R9/docs/DESIGN.md,2616,experiments
experiments/R9/docs/IMPLEMENTATION_PLAN.md,782,experiments
experiments/R9/docs/OFFLINE_FINDINGS_ZH.md,4856,experiments
experiments/R9/docs/PAPER_PROTOCOL_EN.md,1817,experiments
experiments/R9/docs/SOURCES.md,1882,experiments
experiments/R9/fixtures/cases.json,577399,experiments
experiments/R9/pilot/__init__.py,0,experiments
experiments/R9/pilot/client.py,257,experiments
experiments/R9/pilot/common.py,10162,experiments
experiments/R9/protocol.json,1353,experiments
experiments/R9/r9.py,1911,experiments
experiments/R9/r9lib/__init__.py,0,experiments
experiments/R9/r9lib/accounting.py,5966,experiments
experiments/R9/r9lib/artifacts.py,4265,experiments
experiments/R9/r9lib/audit.py,11993,experiments
experiments/R9/r9lib/experiment.py,2639,experiments
experiments/R9/r9lib/identity.py,1538,experiments
experiments/R9/r9lib/native.py,5266,experiments
experiments/R9/r9lib/prompts.py,3518,experiments
experiments/R9/r9lib/replay.py,1290,experiments
experiments/R9/r9lib/rules.py,4454,experiments
experiments/R9/r9lib/runtime.py,6593,experiments
experiments/R9/r9lib/scenarios.py,4060,experiments
experiments/R9/r9lib/scoring.py,5895,experiments
experiments/R9/r9lib/timeline.py,2737,experiments
experiments/R9/r9lib/transport.py,8348,experiments
experiments/R9/requirements.txt,929,experiments
experiments/R9/scripts/full_http_fixture.py,3418,experiments
experiments/R9/scripts/offline_study.py,2050,experiments
experiments/R9/tests/__init__.py,0,experiments
experiments/R9/tests/test_artifacts.py,1994,experiments
experiments/R9/tests/test_audit.py,2443,experiments
experiments/R9/tests/test_gates.py,1978,experiments
experiments/R9/tests/test_grading.py,4786,experiments
experiments/R9/tests/test_timeline.py,3191,experiments
experiments/R9/tests/test_transport.py,5131,experiments
experiments/R9/tests/test_workflow.py,2350,experiments
experiments/R9/vendor/toolsandbox/.gitignore,2341,experiments
experiments/R9/vendor/toolsandbox/.pre-commit-config.yaml,952,experiments
experiments/R9/vendor/toolsandbox/ACKNOWLEDGEMENTS,141471,experiments
experiments/R9/vendor/toolsandbox/LICENSE,2668,experiments
experiments/R9/vendor/toolsandbox/README.md,48824,experiments
experiments/R9/vendor/toolsandbox/pyproject.toml,3214,experiments
experiments/R9/vendor/toolsandbox/tests/__init__.py,100,experiments
experiments/R9/vendor/toolsandbox/tests/cli/__init__.py,100,experiments
experiments/R9/vendor/toolsandbox/tests/cli/cli_test.py,1813,experiments
experiments/R9/vendor/toolsandbox/tests/common/__init__.py,100,experiments
experiments/R9/vendor/toolsandbox/tests/common/evaluation_test.py,17801,experiments
experiments/R9/vendor/toolsandbox/tests/common/execution_context_test.py,27424,experiments
experiments/R9/vendor/toolsandbox/tests/common/message_conversion_test.py,2409,experiments
experiments/R9/vendor/toolsandbox/tests/common/tool_conversion_test.py,10654,experiments
experiments/R9/vendor/toolsandbox/tests/common/tool_discovery_test.py,2481,experiments
experiments/R9/vendor/toolsandbox/tests/common/utils_test.py,2789,experiments
experiments/R9/vendor/toolsandbox/tests/common/validators_test.py,4260,experiments
experiments/R9/vendor/toolsandbox/tests/roles/__init__.py,100,experiments
experiments/R9/vendor/toolsandbox/tests/roles/cohere_agent_test.py,876,experiments
experiments/R9/vendor/toolsandbox/tests/roles/execution_environment_test.py,11158,experiments
experiments/R9/vendor/toolsandbox/tests/tools/__init__.py,100,experiments
experiments/R9/vendor/toolsandbox/tests/tools/contact_test.py,5113,experiments
experiments/R9/vendor/toolsandbox/tests/tools/messaging_test.py,7846,experiments
experiments/R9/vendor/toolsandbox/tests/tools/rapid_api_search_tools_test.py,2764,experiments
experiments/R9/vendor/toolsandbox/tests/tools/reminder_test.py,8377,experiments
experiments/R9/vendor/toolsandbox/tests/tools/setting_test.py,3829,experiments
experiments/R9/vendor/toolsandbox/tests/tools/utilities_test.py,2352,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/__init__.py,100,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/analysis/__init__.py,100,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/analysis/analysis.py,2044,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/analysis/data_loading.py,2142,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/cli/__init__.py,9349,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/cli/utils.py,12745,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/common/__init__.py,100,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/common/evaluation.py,56027,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/common/execution_context.py,35461,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/common/message_conversion.py,17153,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/common/scenario.py,10307,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/common/tool_conversion.py,13231,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/common/tool_discovery.py,9346,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/common/tool_trace_extractors.py,3625,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/common/utils.py,13910,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/common/validators.py,7210,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/notebooks/playground_agg_results_comparison.ipynb,6802,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/notebooks/playground_single_run_analysis.ipynb,8256,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/notebooks/trajectory_comparison.ipynb,2924,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/roles/__init__.py,100,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/roles/anthropic_api_agent.py,20823,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/roles/anthropic_tool_utils.py,997,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/roles/base_role.py,5160,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/roles/cli_role.py,4549,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/roles/cohere_agent.py,12400,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/roles/execution_environment.py,15005,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/roles/gemini_agent.py,20258,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/roles/gorilla_api_agent.py,17100,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/roles/hermes_api_agent.py,13671,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/roles/hermes_prompts.yaml,868,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/roles/mistral_api_agent.py,15456,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/roles/mistral_tool_utils.py,49549,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/roles/openai_api_agent.py,6862,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/roles/openai_api_user.py,8366,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/roles/unhelpful_agent.py,1508,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/scenarios/__init__.py,5572,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/scenarios/base_scenarios.py,10833,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/scenarios/insufficient_information_scenarios.py,73027,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/scenarios/multiple_tool_call_scenarios.py,265184,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/scenarios/multiple_user_turn_scenarios.py,148087,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/scenarios/single_tool_call_scenarios.py,49816,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/scenarios/user_simulator_few_shot_examples.py,16942,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/tools/__init__.py,431,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/tools/contact.py,8095,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/tools/messaging.py,7143,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/tools/rapid_api_search_tools.py,13156,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/tools/reminder.py,10585,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/tools/setting.py,6362,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/tools/user_tools.py,1151,experiments
experiments/R9/vendor/toolsandbox/tool_sandbox/tools/utilities.py,8671,experiments
experiments/R9J1/EXECUTION_PROMPT_ZH.md,2630,experiments
experiments/R9J1/LICENSE,277,experiments
experiments/R9J1/README_ZH.md,3695,experiments
experiments/R9J1/SOURCE_MANIFEST.json,14412,experiments
experiments/R9J1/UPSTREAM_MANIFEST.json,8587,experiments
experiments/R9J1/config.example.json,818,experiments
experiments/R9J1/docs/AMENDMENT_ZH.md,3538,experiments
experiments/R9J1/docs/ANALYSIS_LOCK_ZH.md,2373,experiments
experiments/R9J1/docs/DESIGN.md,2812,experiments
experiments/R9J1/docs/IMPLEMENTATION_JSON_AMENDMENT.md,1329,experiments
experiments/R9J1/docs/IMPLEMENTATION_PLAN.md,782,experiments
experiments/R9J1/docs/OFFLINE_FINDINGS_ZH.md,4856,experiments
experiments/R9J1/docs/PAPER_PROTOCOL_EN.md,2013,experiments
experiments/R9J1/docs/SOURCES.md,1882,experiments
experiments/R9J1/fixtures/cases.json,577399,experiments
experiments/R9J1/pilot/__init__.py,0,experiments
experiments/R9J1/pilot/client.py,257,experiments
experiments/R9J1/pilot/common.py,10162,experiments
experiments/R9J1/protocol.json,2176,experiments
experiments/R9J1/r9.py,1911,experiments
experiments/R9J1/r9lib/__init__.py,0,experiments
experiments/R9J1/r9lib/accounting.py,5966,experiments
experiments/R9J1/r9lib/artifacts.py,4269,experiments
experiments/R9J1/r9lib/audit.py,11995,experiments
experiments/R9J1/r9lib/experiment.py,2639,experiments
experiments/R9J1/r9lib/identity.py,1538,experiments
experiments/R9J1/r9lib/native.py,5266,experiments
experiments/R9J1/r9lib/prompts.py,3518,experiments
experiments/R9J1/r9lib/replay.py,1290,experiments
experiments/R9J1/r9lib/rules.py,4454,experiments
experiments/R9J1/r9lib/runtime.py,6593,experiments
experiments/R9J1/r9lib/scenarios.py,4060,experiments
experiments/R9J1/r9lib/scoring.py,5895,experiments
experiments/R9J1/r9lib/timeline.py,2737,experiments
experiments/R9J1/r9lib/transport.py,8410,experiments
experiments/R9J1/requirements.txt,929,experiments
experiments/R9J1/scripts/full_http_fixture.py,3511,experiments
experiments/R9J1/scripts/offline_study.py,2050,experiments
experiments/R9J1/tests/__init__.py,0,experiments
experiments/R9J1/tests/observed_invalid_output.txt,409,experiments
experiments/R9J1/tests/test_artifacts.py,1994,experiments
experiments/R9J1/tests/test_audit.py,2443,experiments
